tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,closest,days_bt_x_and_y,winner_rank,winner_points,loser_rank,loser_points
Australian Open,Hard,G,2020-01-20,105376,Peter Gojowczyk,GER,111153,Christopher Eubanks,USA,2020-01-20,0 days,120.0,463.0,221.0,215.0
Australian Open,Hard,G,2020-01-20,105807,Pablo Carreno Busta,ESP,106075,Jozef Kovalik,SVK,2020-01-20,0 days,30.0,1422.0,139.0,379.0
Australian Open,Hard,G,2020-01-20,106401,Nick Kyrgios,AUS,132283,Lorenzo Sonego,ITA,2020-01-20,0 days,26.0,1520.0,53.0,990.0
Australian Open,Hard,G,2020-01-20,104468,Gilles Simon,FRA,104655,Pablo Cuevas,URU,2020-01-20,0 days,61.0,890.0,46.0,1097.0
Australian Open,Hard,G,2020-01-20,144707,Mikael Ymer,SWE,106034,Yasutaka Uchiyama,JPN,2020-01-20,0 days,78.0,709.0,93.0,594.0
Australian Open,Hard,G,2020-01-20,111575,Karen Khachanov,RUS,106408,Mario Vilella Martinez,ESP,2020-01-20,0 days,17.0,1995.0,196.0,254.0
Australian Open,Hard,G,2020-01-20,104792,Gael Monfils,FRA,104229,Yen Hsun Lu,TPE,2020-01-20,0 days,10.0,2565.0,0.0,0.0
Australian Open,Hard,G,2020-01-20,103333,Ivo Karlovic,CRO,105577,Vasek Pospisil,CAN,2020-01-20,0 days,124.0,436.0,138.0,392.0
Australian Open,Hard,G,2020-01-20,105379,Aljaz Bedene,SLO,105902,James Duckworth,AUS,2020-01-20,0 days,55.0,950.0,94.0,588.0
Australian Open,Hard,G,2020-01-20,105208,Ernests Gulbis,LAT,200000,Felix Auger Aliassime,CAN,2020-01-20,0 days,256.0,179.0,22.0,1701.0
Australian Open,Hard,G,2020-01-20,126203,Taylor Fritz,USA,134868,Tallon Griekspoor,NED,2020-01-20,0 days,34.0,1335.0,175.0,288.0
Australian Open,Hard,G,2020-01-20,104731,Kevin Anderson,RSA,125802,Ilya Ivashka,BLR,2020-01-20,0 days,122.0,445.0,149.0,354.0
Australian Open,Hard,G,2020-01-20,106109,Alex Bolt,AUS,105077,Albert Ramos,ESP,2020-01-20,0 days,140.0,377.0,42.0,1130.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,105173,Adrian Mannarino,FRA,2020-01-20,0 days,5.0,5890.0,44.0,1111.0
Australian Open,Hard,G,2020-01-20,106421,Daniil Medvedev,RUS,126207,Frances Tiafoe,USA,2020-01-20,0 days,4.0,5960.0,50.0,1050.0
Australian Open,Hard,G,2020-01-20,124079,Pedro Martinez,ESP,136440,Dominik Koepfer,GER,2020-01-20,0 days,168.0,300.0,89.0,609.0
Australian Open,Hard,G,2020-01-20,144719,Jaume Munar,ESP,200384,Hugo Gaston,FRA,2020-01-20,0 days,90.0,608.0,247.0,189.0
Australian Open,Hard,G,2020-01-20,200615,Alexei Popyrin,AUS,104542,Jo-Wilfried Tsonga,FRA,2020-01-20,0 days,96.0,585.0,33.0,1340.0
Australian Open,Hard,G,2020-01-20,104545,John Isner,USA,106329,Thiago Monteiro,BRA,2020-01-20,0 days,19.0,1860.0,86.0,640.0
Australian Open,Hard,G,2020-01-20,126214,Alejandro Tabilo,CHI,123755,Daniel Elahi Galan,COL,2020-01-20,0 days,208.0,233.0,186.0,269.0
Australian Open,Hard,G,2020-01-20,104312,Andreas Seppi,ITA,200175,Miomir Kecmanovic,SRB,2020-01-20,0 days,85.0,646.0,54.0,959.0
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,106000,Damir Dzumhur,BIH,2020-01-20,0 days,15.0,2045.0,92.0,594.0
Australian Open,Hard,G,2020-01-20,105676,David Goffin,BEL,104871,Jeremy Chardy,FRA,2020-01-20,0 days,11.0,2555.0,58.0,920.0
Australian Open,Hard,G,2020-01-20,105732,Pierre Hugues Herbert,FRA,111815,Cameron Norrie,GBR,2020-01-20,0 days,64.0,865.0,62.0,885.0
Australian Open,Hard,G,2020-01-20,105216,Yuichi Sugita,JPN,200611,Elliot Benchetrit,FRA,2020-01-20,0 days,91.0,608.0,231.0,205.0
Australian Open,Hard,G,2020-01-20,126094,Andrey Rublev,RUS,106331,Christopher O'Connell,AUS,2020-01-20,0 days,16.0,2004.0,115.0,481.0
Australian Open,Hard,G,2020-01-20,105932,Nikoloz Basilashvili,GEO,126952,Soon Woo Kwon,KOR,2020-01-20,0 days,29.0,1485.0,87.0,637.0
Australian Open,Hard,G,2020-01-20,104269,Fernando Verdasco,ESP,105539,Evgeny Donskoy,RUS,2020-01-20,0 days,51.0,1050.0,106.0,522.0
Australian Open,Hard,G,2020-01-20,106078,Egor Gerasimov,BLR,134770,Casper Ruud,NOR,2020-01-20,0 days,98.0,575.0,48.0,1079.0
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,106065,Marco Cecchinato,ITA,2020-01-20,0 days,7.0,3345.0,77.0,710.0
Australian Open,Hard,G,2020-01-20,126610,Matteo Berrettini,ITA,106302,Andrew Harris,AUS,2020-01-20,0 days,8.0,2870.0,162.0,316.0
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,105477,Marco Trungelliti,ARG,2020-01-20,0 days,100.0,573.0,202.0,238.0
Australian Open,Hard,G,2020-01-20,105575,Ricardas Berankis,LTU,106148,Roberto Carballes Baena,ESP,2020-01-20,0 days,69.0,804.0,83.0,664.0
Australian Open,Hard,G,2020-01-20,105023,Sam Querrey,USA,106432,Borna Coric,CRO,2020-01-20,0 days,45.0,1100.0,28.0,1490.0
Australian Open,Hard,G,2020-01-20,105550,Guido Pella,ARG,105441,John Patrick Smith,AUS,2020-01-20,0 days,25.0,1585.0,308.0,130.0
Australian Open,Hard,G,2020-01-20,106296,Gregoire Barrere,FRA,105633,Mohamed Safwat,EGY,2020-01-20,0 days,84.0,649.0,173.0,291.0
Australian Open,Hard,G,2020-01-20,111442,Jordan Thompson,AUS,122330,Alexander Bublik,KAZ,2020-01-20,0 days,66.0,843.0,56.0,948.0
Australian Open,Hard,G,2020-01-20,104926,Fabio Fognini,ITA,124187,Reilly Opelka,USA,2020-01-20,0 days,12.0,2310.0,38.0,1227.0
Australian Open,Hard,G,2020-01-20,105916,Marton Fucsovics,HUN,133430,Denis Shapovalov,CAN,2020-01-20,0 days,67.0,827.0,13.0,2200.0
Australian Open,Hard,G,2020-01-20,206173,Jannik Sinner,ITA,126845,Max Purcell,AUS,2020-01-20,0 days,82.0,671.0,216.0,221.0
Australian Open,Hard,G,2020-01-20,126205,Tommy Paul,USA,104919,Leonardo Mayer,ARG,2020-01-20,0 days,80.0,696.0,101.0,564.0
Australian Open,Hard,G,2020-01-20,105777,Grigor Dimitrov,BUL,106228,Juan Ignacio Londero,ARG,2020-01-20,0 days,20.0,1772.0,52.0,1017.0
Australian Open,Hard,G,2020-01-20,128034,Hubert Hurkacz,POL,110602,Dennis Novak,AUT,2020-01-20,0 days,31.0,1398.0,99.0,574.0
Australian Open,Hard,G,2020-01-20,105357,John Millman,AUS,200005,Ugo Humbert,FRA,2020-01-20,0 days,47.0,1096.0,43.0,1130.0
Australian Open,Hard,G,2020-01-20,105936,Filip Krajinovic,SRB,111460,Quentin Halys,FRA,2020-01-20,0 days,41.0,1158.0,215.0,222.0
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105449,Steve Johnson,USA,2020-01-20,0 days,3.0,6590.0,75.0,720.0
Australian Open,Hard,G,2020-01-20,126774,Stefanos Tsitsipas,GRE,106099,Salvatore Caruso,ITA,2020-01-20,0 days,6.0,5375.0,95.0,586.0
Australian Open,Hard,G,2020-01-20,104259,Philipp Kohlschreiber,GER,106218,Marcos Giron,USA,2020-01-20,0 days,79.0,700.0,107.0,521.0
Australian Open,Hard,G,2020-01-20,106426,Christian Garin,CHI,105882,Stefano Travaglia,ITA,2020-01-20,0 days,36.0,1285.0,74.0,730.0
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,105841,Lorenzo Giustino,ITA,2020-01-20,0 days,35.0,1305.0,150.0,347.0
Australian Open,Hard,G,2020-01-20,105332,Benoit Paire,FRA,105649,Cedrik Marcel Stebe,GER,2020-01-20,0 days,21.0,1703.0,154.0,340.0
Australian Open,Hard,G,2020-01-20,105227,Marin Cilic,CRO,144895,Corentin Moutet,FRA,2020-01-20,0 days,39.0,1205.0,70.0,800.0
Australian Open,Hard,G,2020-01-20,111581,Michael Mmoh,USA,104665,Pablo Andujar,ESP,2020-01-20,0 days,217.0,219.0,63.0,867.0
Australian Open,Hard,G,2020-01-20,105138,Roberto Bautista Agut,ESP,103852,Feliciano Lopez,ESP,2020-01-20,0 days,9.0,2630.0,57.0,933.0
Australian Open,Hard,G,2020-01-20,106043,Diego Schwartzman,ARG,144750,Lloyd Harris,RSA,2020-01-20,0 days,14.0,2130.0,72.0,746.0
Australian Open,Hard,G,2020-01-20,200221,Alejandro Davidovich Fokina,ESP,105613,Norbert Gombos,SVK,2020-01-20,0 days,88.0,627.0,113.0,498.0
Australian Open,Hard,G,2020-01-20,117360,Marc Polmans,AUS,105062,Mikhail Kukushkin,KAZ,2020-01-20,0 days,133.0,411.0,68.0,816.0
Australian Open,Hard,G,2020-01-20,105583,Dusan Lajovic,SRB,106378,Kyle Edmund,GBR,2020-01-20,0 days,27.0,1516.0,65.0,845.0
Australian Open,Hard,G,2020-01-20,105554,Daniel Evans,GBR,111456,Mackenzie McDonald,USA,2020-01-20,0 days,32.0,1349.0,129.0,419.0
Australian Open,Hard,G,2020-01-20,106415,Yoshihito Nishioka,JPN,111513,Laslo Djere,SRB,2020-01-20,0 days,71.0,797.0,40.0,1185.0
Australian Open,Hard,G,2020-01-20,105147,Tatsuma Ito,JPN,105432,Prajnesh Gunneswaran,IND,2020-01-20,0 days,146.0,362.0,123.0,442.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105526,Jan Lennard Struff,GER,2020-01-20,0 days,2.0,9720.0,37.0,1270.0
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,105643,Federico Delbonis,ARG,2020-01-20,0 days,1.0,10235.0,76.0,711.0
Australian Open,Hard,G,2020-01-20,105807,Pablo Carreno Busta,ESP,105376,Peter Gojowczyk,GER,2020-01-20,0 days,30.0,1422.0,120.0,463.0
Australian Open,Hard,G,2020-01-20,106401,Nick Kyrgios,AUS,104468,Gilles Simon,FRA,2020-01-20,0 days,26.0,1520.0,61.0,890.0
Australian Open,Hard,G,2020-01-20,111575,Karen Khachanov,RUS,144707,Mikael Ymer,SWE,2020-01-20,0 days,17.0,1995.0,78.0,709.0
Australian Open,Hard,G,2020-01-20,104792,Gael Monfils,FRA,103333,Ivo Karlovic,CRO,2020-01-20,0 days,10.0,2565.0,124.0,436.0
Australian Open,Hard,G,2020-01-20,105208,Ernests Gulbis,LAT,105379,Aljaz Bedene,SLO,2020-01-20,0 days,256.0,179.0,55.0,950.0
Australian Open,Hard,G,2020-01-20,126203,Taylor Fritz,USA,104731,Kevin Anderson,RSA,2020-01-20,0 days,34.0,1335.0,122.0,445.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,106109,Alex Bolt,AUS,2020-01-20,0 days,5.0,5890.0,140.0,377.0
Australian Open,Hard,G,2020-01-20,106421,Daniil Medvedev,RUS,124079,Pedro Martinez,ESP,2020-01-20,0 days,4.0,5960.0,168.0,300.0
Australian Open,Hard,G,2020-01-20,200615,Alexei Popyrin,AUS,144719,Jaume Munar,ESP,2020-01-20,0 days,96.0,585.0,90.0,608.0
Australian Open,Hard,G,2020-01-20,104545,John Isner,USA,126214,Alejandro Tabilo,CHI,2020-01-20,0 days,19.0,1860.0,208.0,233.0
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,104312,Andreas Seppi,ITA,2020-01-20,0 days,15.0,2045.0,85.0,646.0
Australian Open,Hard,G,2020-01-20,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA,2020-01-20,0 days,11.0,2555.0,64.0,865.0
Australian Open,Hard,G,2020-01-20,126094,Andrey Rublev,RUS,105216,Yuichi Sugita,JPN,2020-01-20,0 days,16.0,2004.0,91.0,608.0
Australian Open,Hard,G,2020-01-20,104269,Fernando Verdasco,ESP,105932,Nikoloz Basilashvili,GEO,2020-01-20,0 days,51.0,1050.0,29.0,1485.0
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,106078,Egor Gerasimov,BLR,2020-01-20,0 days,7.0,3345.0,98.0,575.0
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,126610,Matteo Berrettini,ITA,2020-01-20,0 days,100.0,573.0,8.0,2870.0
Australian Open,Hard,G,2020-01-20,105023,Sam Querrey,USA,105575,Ricardas Berankis,LTU,2020-01-20,0 days,45.0,1100.0,69.0,804.0
Australian Open,Hard,G,2020-01-20,105550,Guido Pella,ARG,106296,Gregoire Barrere,FRA,2020-01-20,0 days,25.0,1585.0,84.0,649.0
Australian Open,Hard,G,2020-01-20,104926,Fabio Fognini,ITA,111442,Jordan Thompson,AUS,2020-01-20,0 days,12.0,2310.0,66.0,843.0
Australian Open,Hard,G,2020-01-20,105916,Marton Fucsovics,HUN,206173,Jannik Sinner,ITA,2020-01-20,0 days,67.0,827.0,82.0,671.0
Australian Open,Hard,G,2020-01-20,126205,Tommy Paul,USA,105777,Grigor Dimitrov,BUL,2020-01-20,0 days,80.0,696.0,20.0,1772.0
Australian Open,Hard,G,2020-01-20,105357,John Millman,AUS,128034,Hubert Hurkacz,POL,2020-01-20,0 days,47.0,1096.0,31.0,1398.0
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB,2020-01-20,0 days,3.0,6590.0,41.0,1158.0
Australian Open,Hard,G,2020-01-20,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER,2020-01-20,0 days,6.0,5375.0,79.0,700.0
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,106426,Christian Garin,CHI,2020-01-20,0 days,35.0,1305.0,36.0,1285.0
Australian Open,Hard,G,2020-01-20,105227,Marin Cilic,CRO,105332,Benoit Paire,FRA,2020-01-20,0 days,39.0,1205.0,21.0,1703.0
Australian Open,Hard,G,2020-01-20,105138,Roberto Bautista Agut,ESP,111581,Michael Mmoh,USA,2020-01-20,0 days,9.0,2630.0,217.0,219.0
Australian Open,Hard,G,2020-01-20,106043,Diego Schwartzman,ARG,200221,Alejandro Davidovich Fokina,ESP,2020-01-20,0 days,14.0,2130.0,88.0,627.0
Australian Open,Hard,G,2020-01-20,105583,Dusan Lajovic,SRB,117360,Marc Polmans,AUS,2020-01-20,0 days,27.0,1516.0,133.0,411.0
Australian Open,Hard,G,2020-01-20,106415,Yoshihito Nishioka,JPN,105554,Daniel Evans,GBR,2020-01-20,0 days,71.0,797.0,32.0,1349.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105147,Tatsuma Ito,JPN,2020-01-20,0 days,2.0,9720.0,146.0,362.0
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,105807,Pablo Carreno Busta,ESP,2020-01-20,0 days,1.0,10235.0,30.0,1422.0
Australian Open,Hard,G,2020-01-20,106401,Nick Kyrgios,AUS,111575,Karen Khachanov,RUS,2020-01-20,0 days,26.0,1520.0,17.0,1995.0
Australian Open,Hard,G,2020-01-20,104792,Gael Monfils,FRA,105208,Ernests Gulbis,LAT,2020-01-20,0 days,10.0,2565.0,256.0,179.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,126203,Taylor Fritz,USA,2020-01-20,0 days,5.0,5890.0,34.0,1335.0
Australian Open,Hard,G,2020-01-20,106421,Daniil Medvedev,RUS,200615,Alexei Popyrin,AUS,2020-01-20,0 days,4.0,5960.0,96.0,585.0
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,104545,John Isner,USA,2020-01-20,0 days,15.0,2045.0,19.0,1860.0
Australian Open,Hard,G,2020-01-20,126094,Andrey Rublev,RUS,105676,David Goffin,BEL,2020-01-20,0 days,16.0,2004.0,11.0,2555.0
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,104269,Fernando Verdasco,ESP,2020-01-20,0 days,7.0,3345.0,51.0,1050.0
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,105023,Sam Querrey,USA,2020-01-20,0 days,100.0,573.0,45.0,1100.0
Australian Open,Hard,G,2020-01-20,104926,Fabio Fognini,ITA,105550,Guido Pella,ARG,2020-01-20,0 days,12.0,2310.0,25.0,1585.0
Australian Open,Hard,G,2020-01-20,105916,Marton Fucsovics,HUN,126205,Tommy Paul,USA,2020-01-20,0 days,67.0,827.0,80.0,696.0
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105357,John Millman,AUS,2020-01-20,0 days,3.0,6590.0,47.0,1096.0
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,126774,Stefanos Tsitsipas,GRE,2020-01-20,0 days,35.0,1305.0,6.0,5375.0
Australian Open,Hard,G,2020-01-20,105227,Marin Cilic,CRO,105138,Roberto Bautista Agut,ESP,2020-01-20,0 days,39.0,1205.0,9.0,2630.0
Australian Open,Hard,G,2020-01-20,106043,Diego Schwartzman,ARG,105583,Dusan Lajovic,SRB,2020-01-20,0 days,14.0,2130.0,27.0,1516.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106415,Yoshihito Nishioka,JPN,2020-01-20,0 days,2.0,9720.0,71.0,797.0
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,106401,Nick Kyrgios,AUS,2020-01-20,0 days,1.0,10235.0,26.0,1520.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,104792,Gael Monfils,FRA,2020-01-20,0 days,5.0,5890.0,10.0,2565.0
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,106421,Daniil Medvedev,RUS,2020-01-20,0 days,15.0,2045.0,4.0,5960.0
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,126094,Andrey Rublev,RUS,2020-01-20,0 days,7.0,3345.0,16.0,2004.0
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,104926,Fabio Fognini,ITA,2020-01-20,0 days,100.0,573.0,12.0,2310.0
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105916,Marton Fucsovics,HUN,2020-01-20,0 days,3.0,6590.0,67.0,827.0
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,105227,Marin Cilic,CRO,2020-01-20,0 days,35.0,1305.0,39.0,1205.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106043,Diego Schwartzman,ARG,2020-01-20,0 days,2.0,9720.0,14.0,2130.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,104745,Rafael Nadal,ESP,2020-01-20,0 days,5.0,5890.0,1.0,10235.0
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,104527,Stan Wawrinka,SUI,2020-01-20,0 days,7.0,3345.0,15.0,2045.0
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105815,Tennys Sandgren,USA,2020-01-20,0 days,3.0,6590.0,100.0,573.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105683,Milos Raonic,CAN,2020-01-20,0 days,2.0,9720.0,35.0,1305.0
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,100644,Alexander Zverev,GER,2020-01-20,0 days,5.0,5890.0,7.0,3345.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,103819,Roger Federer,SUI,2020-01-20,0 days,2.0,9720.0,3.0,6590.0
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106233,Dominic Thiem,AUT,2020-01-20,0 days,2.0,9720.0,5.0,5890.0
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,106043,Diego Schwartzman,ARG,2020-02-03,0 days,31.0,1320.0,14.0,2220.0
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,111513,Laslo Djere,SRB,2020-02-03,0 days,14.0,2220.0,39.0,1185.0
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,105413,Andrej Martin,SVK,2020-02-03,0 days,31.0,1320.0,100.0,551.0
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,105077,Albert Ramos,ESP,2020-02-03,0 days,14.0,2220.0,42.0,1130.0
Cordoba,Clay,A,2020-02-03,111513,Laslo Djere,SRB,106228,Juan Ignacio Londero,ARG,2020-02-03,0 days,39.0,1185.0,50.0,1012.0
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,104655,Pablo Cuevas,URU,2020-02-03,0 days,31.0,1320.0,48.0,1062.0
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,144895,Corentin Moutet,FRA,2020-02-03,0 days,100.0,551.0,71.0,777.0
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,144719,Jaume Munar,ESP,2020-02-03,0 days,14.0,2220.0,87.0,643.0
Cordoba,Clay,A,2020-02-03,105077,Albert Ramos,ESP,104665,Pablo Andujar,ESP,2020-02-03,0 days,42.0,1130.0,63.0,867.0
Cordoba,Clay,A,2020-02-03,111513,Laslo Djere,SRB,124079,Pedro Martinez,ESP,2020-02-03,0 days,39.0,1185.0,150.0,347.0
Cordoba,Clay,A,2020-02-03,106228,Juan Ignacio Londero,ARG,106398,Pedro Cachin,ARG,2020-02-03,0 days,50.0,1012.0,354.0,104.0
Cordoba,Clay,A,2020-02-03,104655,Pablo Cuevas,URU,126149,Gianluca Mager,ITA,2020-02-03,0 days,48.0,1062.0,133.0,401.0
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,105226,Attila Balazs,HUN,2020-02-03,0 days,31.0,1320.0,108.0,505.0
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,126535,Carlos Taberner,ESP,2020-02-03,0 days,100.0,551.0,198.0,252.0
Cordoba,Clay,A,2020-02-03,144895,Corentin Moutet,FRA,105550,Guido Pella,ARG,2020-02-03,0 days,71.0,777.0,22.0,1665.0
Cordoba,Clay,A,2020-02-03,144719,Jaume Munar,ESP,104919,Leonardo Mayer,ARG,2020-02-03,0 days,87.0,643.0,103.0,529.0
Cordoba,Clay,A,2020-02-03,104665,Pablo Andujar,ESP,106110,Filip Horansky,SVK,2020-02-03,0 days,63.0,867.0,173.0,300.0
Cordoba,Clay,A,2020-02-03,105077,Albert Ramos,ESP,105487,Facundo Bagnis,ARG,2020-02-03,0 days,42.0,1130.0,135.0,392.0
Cordoba,Clay,A,2020-02-03,124079,Pedro Martinez,ESP,105943,Federico Gaio,ITA,2020-02-03,0 days,150.0,347.0,124.0,422.0
Cordoba,Clay,A,2020-02-03,106398,Pedro Cachin,ARG,106198,Hugo Dellien,BOL,2020-02-03,0 days,354.0,104.0,77.0,738.0
Cordoba,Clay,A,2020-02-03,106228,Juan Ignacio Londero,ARG,106065,Marco Cecchinato,ITA,2020-02-03,0 days,50.0,1012.0,72.0,758.0
Cordoba,Clay,A,2020-02-03,104655,Pablo Cuevas,URU,105643,Federico Delbonis,ARG,2020-02-03,0 days,48.0,1062.0,74.0,746.0
Cordoba,Clay,A,2020-02-03,126149,Gianluca Mager,ITA,126663,Juan Pablo Ficovich,ARG,2020-02-03,0 days,133.0,401.0,244.0,196.0
Cordoba,Clay,A,2020-02-03,105226,Attila Balazs,HUN,132283,Lorenzo Sonego,ITA,2020-02-03,0 days,108.0,505.0,52.0,980.0
Cordoba,Clay,A,2020-02-03,126535,Carlos Taberner,ESP,104269,Fernando Verdasco,ESP,2020-02-03,0 days,198.0,252.0,49.0,1050.0
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,105948,Federico Coria,ARG,2020-02-03,0 days,100.0,551.0,116.0,466.0
Cordoba,Clay,A,2020-02-03,144895,Corentin Moutet,FRA,106329,Thiago Monteiro,BRA,2020-02-03,0 days,71.0,777.0,89.0,634.0
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105577,Vasek Pospisil,CAN,2020-02-03,0 days,9.0,2700.0,132.0,402.0
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB,2020-02-03,0 days,9.0,2700.0,44.0,1113.0
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,105676,David Goffin,BEL,2020-02-03,0 days,132.0,402.0,10.0,2555.0
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105613,Norbert Gombos,SVK,2020-02-03,0 days,9.0,2700.0,104.0,527.0
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,106296,Gregoire Barrere,FRA,2020-02-03,0 days,44.0,1113.0,91.0,612.0
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,104755,Richard Gasquet,FRA,2020-02-03,0 days,132.0,402.0,58.0,890.0
Montpellier,Hard,A,2020-02-03,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA,2020-02-03,0 days,10.0,2555.0,67.0,820.0
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105173,Adrian Mannarino,FRA,2020-02-03,0 days,9.0,2700.0,45.0,1111.0
Montpellier,Hard,A,2020-02-03,105613,Norbert Gombos,SVK,200325,Emil Ruusuvuori,FIN,2020-02-03,0 days,104.0,527.0,101.0,540.0
Montpellier,Hard,A,2020-02-03,106296,Gregoire Barrere,FRA,105777,Grigor Dimitrov,BUL,2020-02-03,0 days,91.0,612.0,23.0,1637.0
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,144707,Mikael Ymer,SWE,2020-02-03,0 days,44.0,1113.0,76.0,739.0
Montpellier,Hard,A,2020-02-03,104755,Richard Gasquet,FRA,103852,Feliciano Lopez,ESP,2020-02-03,0 days,58.0,890.0,55.0,933.0
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,133430,Denis Shapovalov,CAN,2020-02-03,0 days,132.0,402.0,16.0,2120.0
Montpellier,Hard,A,2020-02-03,105732,Pierre Hugues Herbert,FRA,200000,Felix Auger Aliassime,CAN,2020-02-03,0 days,67.0,820.0,21.0,1666.0
Montpellier,Hard,A,2020-02-03,105676,David Goffin,BEL,122330,Alexander Bublik,KAZ,2020-02-03,0 days,10.0,2555.0,54.0,952.0
Montpellier,Hard,A,2020-02-03,105173,Adrian Mannarino,FRA,200615,Alexei Popyrin,AUS,2020-02-03,0 days,45.0,1111.0,99.0,585.0
Montpellier,Hard,A,2020-02-03,200325,Emil Ruusuvuori,FIN,110602,Dennis Novak,AUT,2020-02-03,0 days,101.0,540.0,93.0,609.0
Montpellier,Hard,A,2020-02-03,105613,Norbert Gombos,SVK,105807,Pablo Carreno Busta,ESP,2020-02-03,0 days,104.0,527.0,29.0,1332.0
Montpellier,Hard,A,2020-02-03,106296,Gregoire Barrere,FRA,105311,Joao Sousa,POR,2020-02-03,0 days,91.0,612.0,69.0,811.0
Montpellier,Hard,A,2020-02-03,144707,Mikael Ymer,SWE,206173,Jannik Sinner,ITA,2020-02-03,0 days,76.0,739.0,78.0,710.0
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,111505,Enzo Couacaud,FRA,2020-02-03,0 days,44.0,1113.0,214.0,221.0
Montpellier,Hard,A,2020-02-03,103852,Feliciano Lopez,ESP,200005,Ugo Humbert,FRA,2020-02-03,0 days,55.0,933.0,43.0,1121.0
