tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,closest,days_bt_x_and_y,winner_rank,winner_points,loser_rank,loser_points
Brisbane,Hard,A,2018-01-01,105992,Ryan Harrison,USA,104919,Leonardo Mayer,ARG,2018-01-01,0 days,47.0,1010.0,52.0,909.0
Brisbane,Hard,A,2018-01-01,111577,Jared Donaldson,USA,111442,Jordan Thompson,AUS,2018-01-01,0 days,54.0,890.0,94.0,593.0
Brisbane,Hard,A,2018-01-01,104797,Denis Istomin,UZB,106000,Damir Dzumhur,BIH,2018-01-01,0 days,63.0,809.0,30.0,1391.0
Brisbane,Hard,A,2018-01-01,200282,Alex De Minaur,AUS,105449,Steve Johnson,USA,2018-01-01,0 days,208.0,245.0,44.0,1055.0
Brisbane,Hard,A,2018-01-01,111581,Michael Mmoh,USA,105643,Federico Delbonis,ARG,2018-01-01,0 days,175.0,299.0,68.0,755.0
Brisbane,Hard,A,2018-01-01,104999,Mischa Zverev,GER,105441,John Patrick Smith,AUS,2018-01-01,0 days,33.0,1302.0,218.0,235.0
Brisbane,Hard,A,2018-01-01,105238,Alexandr Dolgopolov,UKR,106043,Diego Schwartzman,ARG,2018-01-01,0 days,38.0,1231.0,26.0,1675.0
Brisbane,Hard,A,2018-01-01,104547,Horacio Zeballos,ARG,124014,Ernesto Escobedo,USA,2018-01-01,0 days,66.0,768.0,120.0,498.0
Brisbane,Hard,A,2018-01-01,105051,Matthew Ebden,AUS,126207,Frances Tiafoe,USA,2018-01-01,0 days,76.0,670.0,79.0,662.0
Brisbane,Hard,A,2018-01-01,111202,Hyeon Chung,KOR,104180,Gilles Muller,LUX,2018-01-01,0 days,58.0,844.0,25.0,1695.0
Brisbane,Hard,A,2018-01-01,106378,Kyle Edmund,GBR,133430,Denis Shapovalov,CAN,2018-01-01,0 days,50.0,992.0,51.0,981.0
Brisbane,Hard,A,2018-01-01,105357,John Millman,AUS,105166,Peter Polansky,CAN,2018-01-01,0 days,128.0,436.0,137.0,404.0
Brisbane,Hard,A,2018-01-01,105992,Ryan Harrison,USA,105870,Yannick Hanfmann,GER,2018-01-01,0 days,47.0,1010.0,119.0,499.0
Brisbane,Hard,A,2018-01-01,104797,Denis Istomin,UZB,111577,Jared Donaldson,USA,2018-01-01,0 days,63.0,809.0,54.0,890.0
Brisbane,Hard,A,2018-01-01,200282,Alex De Minaur,AUS,105683,Milos Raonic,CAN,2018-01-01,0 days,208.0,245.0,24.0,1795.0
Brisbane,Hard,A,2018-01-01,111581,Michael Mmoh,USA,104999,Mischa Zverev,GER,2018-01-01,0 days,175.0,299.0,33.0,1302.0
Brisbane,Hard,A,2018-01-01,105238,Alexandr Dolgopolov,UKR,104547,Horacio Zeballos,ARG,2018-01-01,0 days,38.0,1231.0,66.0,768.0
Brisbane,Hard,A,2018-01-01,106401,Nick Kyrgios,AUS,105051,Matthew Ebden,AUS,2018-01-01,0 days,21.0,2010.0,76.0,670.0
Brisbane,Hard,A,2018-01-01,106378,Kyle Edmund,GBR,111202,Hyeon Chung,KOR,2018-01-01,0 days,50.0,992.0,58.0,844.0
Brisbane,Hard,A,2018-01-01,105777,Grigor Dimitrov,BUL,105357,John Millman,AUS,2018-01-01,0 days,3.0,5150.0,128.0,436.0
Brisbane,Hard,A,2018-01-01,105992,Ryan Harrison,USA,104797,Denis Istomin,UZB,2018-01-01,0 days,47.0,1010.0,63.0,809.0
Brisbane,Hard,A,2018-01-01,200282,Alex De Minaur,AUS,111581,Michael Mmoh,USA,2018-01-01,0 days,208.0,245.0,175.0,299.0
Brisbane,Hard,A,2018-01-01,106401,Nick Kyrgios,AUS,105238,Alexandr Dolgopolov,UKR,2018-01-01,0 days,21.0,2010.0,38.0,1231.0
Brisbane,Hard,A,2018-01-01,105777,Grigor Dimitrov,BUL,106378,Kyle Edmund,GBR,2018-01-01,0 days,3.0,5150.0,50.0,992.0
Brisbane,Hard,A,2018-01-01,105992,Ryan Harrison,USA,200282,Alex De Minaur,AUS,2018-01-01,0 days,47.0,1010.0,208.0,245.0
Brisbane,Hard,A,2018-01-01,106401,Nick Kyrgios,AUS,105777,Grigor Dimitrov,BUL,2018-01-01,0 days,21.0,2010.0,3.0,5150.0
Brisbane,Hard,A,2018-01-01,106401,Nick Kyrgios,AUS,105992,Ryan Harrison,USA,2018-01-01,0 days,21.0,2010.0,47.0,1010.0
Doha,Hard,A,2018-01-01,106432,Borna Coric,CRO,105807,Pablo Carreno Busta,ESP,2018-01-01,0 days,48.0,1001.0,10.0,2615.0
Doha,Hard,A,2018-01-01,105932,Nikoloz Basilashvili,GEO,105341,Thomas Fabbiano,ITA,2018-01-01,0 days,59.0,826.0,73.0,701.0
Doha,Hard,A,2018-01-01,126094,Andrey Rublev,RUS,105649,Cedrik Marcel Stebe,GER,2018-01-01,0 days,39.0,1229.0,82.0,651.0
Doha,Hard,A,2018-01-01,104269,Fernando Verdasco,ESP,104534,Dudi Sela,ISR,2018-01-01,0 days,35.0,1295.0,67.0,755.0
Doha,Hard,A,2018-01-01,105550,Guido Pella,ARG,105077,Albert Ramos,ESP,2018-01-01,0 days,64.0,774.0,23.0,1845.0
Doha,Hard,A,2018-01-01,105882,Stefano Travaglia,ITA,106325,Jabor Al Mutawa,QAT,2018-01-01,0 days,134.0,414.0,,
Doha,Hard,A,2018-01-01,105806,Mirza Basic,BIH,104890,Andreas Haider Maurer,AUT,2018-01-01,0 days,138.0,399.0,451.0,81.0
Doha,Hard,A,2018-01-01,103852,Feliciano Lopez,ESP,104198,Guillermo Garcia Lopez,ESP,2018-01-01,0 days,36.0,1295.0,70.0,714.0
Doha,Hard,A,2018-01-01,105376,Peter Gojowczyk,GER,105936,Filip Krajinovic,SRB,2018-01-01,0 days,60.0,817.0,34.0,1298.0
Doha,Hard,A,2018-01-01,126610,Matteo Berrettini,ITA,104678,Viktor Troicki,SRB,2018-01-01,0 days,135.0,410.0,55.0,880.0
Doha,Hard,A,2018-01-01,104792,Gael Monfils,FRA,103893,Paolo Lorenzi,ITA,2018-01-01,0 days,46.0,1015.0,43.0,1095.0
Doha,Hard,A,2018-01-01,105526,Jan Lennard Struff,GER,104607,Tomas Berdych,CZE,2018-01-01,0 days,53.0,898.0,19.0,2095.0
Doha,Hard,A,2018-01-01,104755,Richard Gasquet,FRA,103607,Victor Estrella,DOM,2018-01-01,0 days,31.0,1375.0,83.0,648.0
Doha,Hard,A,2018-01-01,126774,Stefanos Tsitsipas,GRE,104252,Florian Mayer,GER,2018-01-01,0 days,91.0,606.0,69.0,718.0
Doha,Hard,A,2018-01-01,105379,Aljaz Bedene,SLO,104291,Malek Jaziri,TUN,2018-01-01,0 days,49.0,993.0,98.0,580.0
Doha,Hard,A,2018-01-01,106233,Dominic Thiem,AUT,105539,Evgeny Donskoy,RUS,2018-01-01,0 days,5.0,4015.0,72.0,704.0
Doha,Hard,A,2018-01-01,106432,Borna Coric,CRO,105932,Nikoloz Basilashvili,GEO,2018-01-01,0 days,48.0,1001.0,59.0,826.0
Doha,Hard,A,2018-01-01,126094,Andrey Rublev,RUS,104269,Fernando Verdasco,ESP,2018-01-01,0 days,39.0,1229.0,35.0,1295.0
Doha,Hard,A,2018-01-01,105550,Guido Pella,ARG,105882,Stefano Travaglia,ITA,2018-01-01,0 days,64.0,774.0,134.0,414.0
Doha,Hard,A,2018-01-01,105806,Mirza Basic,BIH,103852,Feliciano Lopez,ESP,2018-01-01,0 days,138.0,399.0,36.0,1295.0
Doha,Hard,A,2018-01-01,105376,Peter Gojowczyk,GER,126610,Matteo Berrettini,ITA,2018-01-01,0 days,60.0,817.0,135.0,410.0
Doha,Hard,A,2018-01-01,104792,Gael Monfils,FRA,105526,Jan Lennard Struff,GER,2018-01-01,0 days,46.0,1015.0,53.0,898.0
Doha,Hard,A,2018-01-01,126774,Stefanos Tsitsipas,GRE,104755,Richard Gasquet,FRA,2018-01-01,0 days,91.0,606.0,31.0,1375.0
Doha,Hard,A,2018-01-01,106233,Dominic Thiem,AUT,105379,Aljaz Bedene,SLO,2018-01-01,0 days,5.0,4015.0,49.0,993.0
Doha,Hard,A,2018-01-01,126094,Andrey Rublev,RUS,106432,Borna Coric,CRO,2018-01-01,0 days,39.0,1229.0,48.0,1001.0
Doha,Hard,A,2018-01-01,105550,Guido Pella,ARG,105806,Mirza Basic,BIH,2018-01-01,0 days,64.0,774.0,138.0,399.0
Doha,Hard,A,2018-01-01,104792,Gael Monfils,FRA,105376,Peter Gojowczyk,GER,2018-01-01,0 days,46.0,1015.0,60.0,817.0
Doha,Hard,A,2018-01-01,106233,Dominic Thiem,AUT,126774,Stefanos Tsitsipas,GRE,2018-01-01,0 days,5.0,4015.0,91.0,606.0
Doha,Hard,A,2018-01-01,126094,Andrey Rublev,RUS,105550,Guido Pella,ARG,2018-01-01,0 days,39.0,1229.0,64.0,774.0
Doha,Hard,A,2018-01-01,104792,Gael Monfils,FRA,106233,Dominic Thiem,AUT,2018-01-01,0 days,46.0,1015.0,5.0,4015.0
Doha,Hard,A,2018-01-01,104792,Gael Monfils,FRA,126094,Andrey Rublev,RUS,2018-01-01,0 days,46.0,1015.0,39.0,1229.0
Pune,Hard,A,2018-01-01,106329,Thiago Monteiro,BRA,105074,Ruben Bemelmans,BEL,2018-01-01,0 days,124.0,475.0,117.0,503.0
Pune,Hard,A,2018-01-01,111513,Laslo Djere,SRB,105657,Marius Copil,ROU,2018-01-01,0 days,88.0,612.0,93.0,601.0
Pune,Hard,A,2018-01-01,105062,Mikhail Kukushkin,KAZ,105430,Radu Albot,MDA,2018-01-01,0 days,74.0,693.0,87.0,616.0
Pune,Hard,A,2018-01-01,105916,Marton Fucsovics,HUN,106044,Nicolas Kicker,ARG,2018-01-01,0 days,85.0,630.0,95.0,590.0
Pune,Hard,A,2018-01-01,111797,Nicolas Jarry,CHI,104665,Pablo Andujar,ESP,2018-01-01,0 days,113.0,523.0,1690.0,1.0
Pune,Hard,A,2018-01-01,104898,Robin Haase,NED,104882,Blaz Kavcic,SLO,2018-01-01,0 days,42.0,1130.0,97.0,581.0
Pune,Hard,A,2018-01-01,106120,Ricardo Ojeda Lara,ESP,106210,Jiri Vesely,CZE,2018-01-01,0 days,198.0,260.0,62.0,815.0
Pune,Hard,A,2018-01-01,125802,Ilya Ivashka,BLR,111576,Sumit Nagal,IND,2018-01-01,0 days,230.0,227.0,223.0,233.0
Pune,Hard,A,2018-01-01,104468,Gilles Simon,FRA,105815,Tennys Sandgren,USA,2018-01-01,0 days,89.0,610.0,96.0,583.0
Pune,Hard,A,2018-01-01,105732,Pierre Hugues Herbert,FRA,106065,Marco Cecchinato,ITA,2018-01-01,0 days,81.0,652.0,109.0,543.0
Pune,Hard,A,2018-01-01,106026,Yuki Bhambri,IND,111459,Arjun Kadhe,IND,2018-01-01,0 days,118.0,499.0,610.0,45.0
Pune,Hard,A,2018-01-01,106368,Ramkumar Ramanathan,IND,106148,Roberto Carballes Baena,ESP,2018-01-01,0 days,148.0,379.0,106.0,550.0
Pune,Hard,A,2018-01-01,104731,Kevin Anderson,RSA,106329,Thiago Monteiro,BRA,2018-01-01,0 days,14.0,2480.0,124.0,475.0
Pune,Hard,A,2018-01-01,105062,Mikhail Kukushkin,KAZ,111513,Laslo Djere,SRB,2018-01-01,0 days,74.0,693.0,88.0,612.0
Pune,Hard,A,2018-01-01,105332,Benoit Paire,FRA,105916,Marton Fucsovics,HUN,2018-01-01,0 days,41.0,1155.0,85.0,630.0
Pune,Hard,A,2018-01-01,104898,Robin Haase,NED,111797,Nicolas Jarry,CHI,2018-01-01,0 days,42.0,1130.0,113.0,523.0
Pune,Hard,A,2018-01-01,106120,Ricardo Ojeda Lara,ESP,125802,Ilya Ivashka,BLR,2018-01-01,0 days,198.0,260.0,230.0,227.0
Pune,Hard,A,2018-01-01,104468,Gilles Simon,FRA,105138,Roberto Bautista Agut,ESP,2018-01-01,0 days,89.0,610.0,20.0,2015.0
Pune,Hard,A,2018-01-01,105732,Pierre Hugues Herbert,FRA,106026,Yuki Bhambri,IND,2018-01-01,0 days,81.0,652.0,118.0,499.0
Pune,Hard,A,2018-01-01,105227,Marin Cilic,CRO,106368,Ramkumar Ramanathan,IND,2018-01-01,0 days,6.0,3805.0,148.0,379.0
Pune,Hard,A,2018-01-01,104731,Kevin Anderson,RSA,105062,Mikhail Kukushkin,KAZ,2018-01-01,0 days,14.0,2480.0,74.0,693.0
Pune,Hard,A,2018-01-01,105332,Benoit Paire,FRA,104898,Robin Haase,NED,2018-01-01,0 days,41.0,1155.0,42.0,1130.0
Pune,Hard,A,2018-01-01,104468,Gilles Simon,FRA,106120,Ricardo Ojeda Lara,ESP,2018-01-01,0 days,89.0,610.0,198.0,260.0
Pune,Hard,A,2018-01-01,105227,Marin Cilic,CRO,105732,Pierre Hugues Herbert,FRA,2018-01-01,0 days,6.0,3805.0,81.0,652.0
Pune,Hard,A,2018-01-01,104731,Kevin Anderson,RSA,105332,Benoit Paire,FRA,2018-01-01,0 days,14.0,2480.0,41.0,1155.0
Pune,Hard,A,2018-01-01,104468,Gilles Simon,FRA,105227,Marin Cilic,CRO,2018-01-01,0 days,89.0,610.0,6.0,3805.0
Pune,Hard,A,2018-01-01,104468,Gilles Simon,FRA,104731,Kevin Anderson,RSA,2018-01-01,0 days,89.0,610.0,14.0,2480.0
Auckland,Hard,A,2018-01-08,133430,Denis Shapovalov,CAN,104297,Rogerio Dutra Silva,BRA,2018-01-08,0 days,50.0,981.0,100.0,566.0
Auckland,Hard,A,2018-01-08,111575,Karen Khachanov,RUS,105216,Yuichi Sugita,JPN,2018-01-08,0 days,48.0,1030.0,41.0,1200.0
Auckland,Hard,A,2018-01-08,104655,Pablo Cuevas,URU,106121,Taro Daniel,JPN,2018-01-08,0 days,33.0,1370.0,98.0,579.0
Auckland,Hard,A,2018-01-08,111202,Hyeon Chung,KOR,105815,Tennys Sandgren,USA,2018-01-08,0 days,62.0,832.0,96.0,583.0
Auckland,Hard,A,2018-01-08,105311,Joao Sousa,POR,105385,Donald Young,USA,2018-01-08,0 days,59.0,850.0,63.0,816.0
Auckland,Hard,A,2018-01-08,103970,David Ferrer,ESP,200059,Yibing Wu,CHN,2018-01-08,0 days,38.0,1270.0,313.0,157.0
Auckland,Hard,A,2018-01-08,105138,Roberto Bautista Agut,ESP,105030,Michael Venus,NZL,2018-01-08,0 days,21.0,1855.0,,
Auckland,Hard,A,2018-01-08,105449,Steve Johnson,USA,132482,Liam Caruana,USA,2018-01-08,0 days,46.0,1055.0,397.0,100.0
Auckland,Hard,A,2018-01-08,106210,Jiri Vesely,CZE,105430,Radu Albot,MDA,2018-01-08,0 days,64.0,815.0,88.0,616.0
Auckland,Hard,A,2018-01-08,105041,Lukas Lacko,SVK,126774,Stefanos Tsitsipas,GRE,2018-01-08,0 days,90.0,605.0,80.0,655.0
Auckland,Hard,A,2018-01-08,104898,Robin Haase,NED,134770,Casper Ruud,NOR,2018-01-08,0 days,43.0,1130.0,137.0,416.0
Auckland,Hard,A,2018-01-08,105376,Peter Gojowczyk,GER,105065,Tim Smyczek,USA,2018-01-08,0 days,65.0,782.0,135.0,429.0
Auckland,Hard,A,2018-01-08,105223,Juan Martin del Potro,ARG,133430,Denis Shapovalov,CAN,2018-01-08,0 days,12.0,2595.0,50.0,981.0
Auckland,Hard,A,2018-01-08,111575,Karen Khachanov,RUS,104655,Pablo Cuevas,URU,2018-01-08,0 days,48.0,1030.0,33.0,1370.0
Auckland,Hard,A,2018-01-08,111202,Hyeon Chung,KOR,104545,John Isner,USA,2018-01-08,0 days,62.0,832.0,16.0,2265.0
Auckland,Hard,A,2018-01-08,103970,David Ferrer,ESP,105311,Joao Sousa,POR,2018-01-08,0 days,38.0,1270.0,59.0,850.0
Auckland,Hard,A,2018-01-08,105138,Roberto Bautista Agut,ESP,105449,Steve Johnson,USA,2018-01-08,0 days,21.0,1855.0,46.0,1055.0
Auckland,Hard,A,2018-01-08,106210,Jiri Vesely,CZE,105023,Sam Querrey,USA,2018-01-08,0 days,64.0,815.0,13.0,2535.0
Auckland,Hard,A,2018-01-08,104898,Robin Haase,NED,105041,Lukas Lacko,SVK,2018-01-08,0 days,43.0,1130.0,90.0,605.0
Auckland,Hard,A,2018-01-08,105376,Peter Gojowczyk,GER,106058,Jack Sock,USA,2018-01-08,0 days,65.0,782.0,8.0,3165.0
Auckland,Hard,A,2018-01-08,105223,Juan Martin del Potro,ARG,111575,Karen Khachanov,RUS,2018-01-08,0 days,12.0,2595.0,48.0,1030.0
Auckland,Hard,A,2018-01-08,103970,David Ferrer,ESP,111202,Hyeon Chung,KOR,2018-01-08,0 days,38.0,1270.0,62.0,832.0
Auckland,Hard,A,2018-01-08,105138,Roberto Bautista Agut,ESP,106210,Jiri Vesely,CZE,2018-01-08,0 days,21.0,1855.0,64.0,815.0
Auckland,Hard,A,2018-01-08,104898,Robin Haase,NED,105376,Peter Gojowczyk,GER,2018-01-08,0 days,43.0,1130.0,65.0,782.0
Auckland,Hard,A,2018-01-08,105223,Juan Martin del Potro,ARG,103970,David Ferrer,ESP,2018-01-08,0 days,12.0,2595.0,38.0,1270.0
Auckland,Hard,A,2018-01-08,105138,Roberto Bautista Agut,ESP,104898,Robin Haase,NED,2018-01-08,0 days,21.0,1855.0,43.0,1130.0
Auckland,Hard,A,2018-01-08,105138,Roberto Bautista Agut,ESP,105223,Juan Martin del Potro,ARG,2018-01-08,0 days,21.0,1855.0,12.0,2595.0
Sydney,Hard,A,2018-01-08,105357,John Millman,AUS,200615,Alexei Popyrin,AUS,2018-01-08,0 days,127.0,456.0,621.0,43.0
Sydney,Hard,A,2018-01-08,105332,Benoit Paire,FRA,105379,Aljaz Bedene,SLO,2018-01-08,0 days,42.0,1155.0,51.0,968.0
Sydney,Hard,A,2018-01-08,104919,Leonardo Mayer,ARG,104999,Mischa Zverev,GER,2018-01-08,0 days,52.0,909.0,34.0,1302.0
Sydney,Hard,A,2018-01-08,103852,Feliciano Lopez,ESP,126846,Aleksandar Vukic,AUS,2018-01-08,0 days,36.0,1295.0,462.0,77.0
Sydney,Hard,A,2018-01-08,200282,Alex De Minaur,AUS,104269,Fernando Verdasco,ESP,2018-01-08,0 days,167.0,323.0,40.0,1225.0
Sydney,Hard,A,2018-01-08,106000,Damir Dzumhur,BIH,105526,Jan Lennard Struff,GER,2018-01-08,0 days,30.0,1391.0,53.0,898.0
Sydney,Hard,A,2018-01-08,105173,Adrian Mannarino,FRA,105539,Evgeny Donskoy,RUS,2018-01-08,0 days,28.0,1625.0,71.0,704.0
Sydney,Hard,A,2018-01-08,105575,Ricardas Berankis,LTU,106109,Alex Bolt,AUS,2018-01-08,0 days,138.0,407.0,189.0,274.0
Sydney,Hard,A,2018-01-08,105238,Alexandr Dolgopolov,UKR,104678,Viktor Troicki,SRB,2018-01-08,0 days,37.0,1276.0,54.0,880.0
Sydney,Hard,A,2018-01-08,106421,Daniil Medvedev,RUS,104259,Philipp Kohlschreiber,GER,2018-01-08,0 days,84.0,642.0,29.0,1440.0
Sydney,Hard,A,2018-01-08,111577,Jared Donaldson,USA,104468,Gilles Simon,FRA,2018-01-08,0 days,55.0,878.0,57.0,860.0
Sydney,Hard,A,2018-01-08,103893,Paolo Lorenzi,ITA,111442,Jordan Thompson,AUS,2018-01-08,0 days,45.0,1095.0,99.0,566.0
Sydney,Hard,A,2018-01-08,104180,Gilles Muller,LUX,105357,John Millman,AUS,2018-01-08,0 days,25.0,1695.0,127.0,456.0
Sydney,Hard,A,2018-01-08,105332,Benoit Paire,FRA,104919,Leonardo Mayer,ARG,2018-01-08,0 days,42.0,1155.0,52.0,909.0
Sydney,Hard,A,2018-01-08,103852,Feliciano Lopez,ESP,106043,Diego Schwartzman,ARG,2018-01-08,0 days,36.0,1295.0,26.0,1675.0
Sydney,Hard,A,2018-01-08,200282,Alex De Minaur,AUS,106000,Damir Dzumhur,BIH,2018-01-08,0 days,167.0,323.0,30.0,1391.0
Sydney,Hard,A,2018-01-08,105173,Adrian Mannarino,FRA,105575,Ricardas Berankis,LTU,2018-01-08,0 days,28.0,1625.0,138.0,407.0
Sydney,Hard,A,2018-01-08,104926,Fabio Fognini,ITA,105238,Alexandr Dolgopolov,UKR,2018-01-08,0 days,27.0,1670.0,37.0,1276.0
Sydney,Hard,A,2018-01-08,106421,Daniil Medvedev,RUS,111577,Jared Donaldson,USA,2018-01-08,0 days,84.0,642.0,55.0,878.0
Sydney,Hard,A,2018-01-08,103893,Paolo Lorenzi,ITA,105077,Albert Ramos,ESP,2018-01-08,0 days,45.0,1095.0,22.0,1845.0
Sydney,Hard,A,2018-01-08,105332,Benoit Paire,FRA,104180,Gilles Muller,LUX,2018-01-08,0 days,42.0,1155.0,25.0,1695.0
Sydney,Hard,A,2018-01-08,200282,Alex De Minaur,AUS,103852,Feliciano Lopez,ESP,2018-01-08,0 days,167.0,323.0,36.0,1295.0
Sydney,Hard,A,2018-01-08,104926,Fabio Fognini,ITA,105173,Adrian Mannarino,FRA,2018-01-08,0 days,27.0,1670.0,28.0,1625.0
Sydney,Hard,A,2018-01-08,106421,Daniil Medvedev,RUS,103893,Paolo Lorenzi,ITA,2018-01-08,0 days,84.0,642.0,45.0,1095.0
Sydney,Hard,A,2018-01-08,200282,Alex De Minaur,AUS,105332,Benoit Paire,FRA,2018-01-08,0 days,167.0,323.0,42.0,1155.0
Sydney,Hard,A,2018-01-08,106421,Daniil Medvedev,RUS,104926,Fabio Fognini,ITA,2018-01-08,0 days,84.0,642.0,27.0,1670.0
Sydney,Hard,A,2018-01-08,106421,Daniil Medvedev,RUS,200282,Alex De Minaur,AUS,2018-01-08,0 days,84.0,642.0,167.0,323.0
Australian Open,Hard,G,2018-01-15,104745,Rafael Nadal,ESP,103607,Victor Estrella,DOM,2018-01-15,0 days,1.0,10600.0,79.0,677.0
Australian Open,Hard,G,2018-01-15,104919,Leonardo Mayer,ARG,111797,Nicolas Jarry,CHI,2018-01-15,0 days,52.0,929.0,101.0,550.0
Australian Open,Hard,G,2018-01-15,105357,John Millman,AUS,106432,Borna Coric,CRO,2018-01-15,0 days,122.0,476.0,46.0,1036.0
Australian Open,Hard,G,2018-01-15,106000,Damir Dzumhur,BIH,103893,Paolo Lorenzi,ITA,2018-01-15,0 days,30.0,1391.0,44.0,1120.0
Australian Open,Hard,G,2018-01-15,106043,Diego Schwartzman,ARG,105583,Dusan Lajovic,SRB,2018-01-15,0 days,26.0,1675.0,75.0,687.0
Australian Open,Hard,G,2018-01-15,134770,Casper Ruud,NOR,111460,Quentin Halys,FRA,2018-01-15,0 days,138.0,422.0,134.0,436.0
Australian Open,Hard,G,2018-01-15,105238,Alexandr Dolgopolov,UKR,104890,Andreas Haider Maurer,AUT,2018-01-15,0 days,37.0,1296.0,448.0,81.0
Australian Open,Hard,G,2018-01-15,105051,Matthew Ebden,AUS,104545,John Isner,USA,2018-01-15,0 days,78.0,684.0,16.0,2265.0
Australian Open,Hard,G,2018-01-15,105807,Pablo Carreno Busta,ESP,106186,Jason Kubler,AUS,2018-01-15,0 days,11.0,2615.0,243.0,217.0
Australian Open,Hard,G,2018-01-15,104468,Gilles Simon,FRA,105657,Marius Copil,ROU,2018-01-15,0 days,57.0,860.0,92.0,592.0
Australian Open,Hard,G,2018-01-15,104291,Malek Jaziri,TUN,106099,Salvatore Caruso,ITA,2018-01-15,0 days,100.0,560.0,210.0,254.0
Australian Open,Hard,G,2018-01-15,104180,Gilles Muller,LUX,105643,Federico Delbonis,ARG,2018-01-15,0 days,28.0,1490.0,67.0,755.0
Australian Open,Hard,G,2018-01-15,104655,Pablo Cuevas,URU,104022,Mikhail Youzhny,RUS,2018-01-15,0 days,34.0,1345.0,90.0,604.0
Australian Open,Hard,G,2018-01-15,105992,Ryan Harrison,USA,104534,Dudi Sela,ISR,2018-01-15,0 days,45.0,1115.0,95.0,585.0
Australian Open,Hard,G,2018-01-15,105311,Joao Sousa,POR,104460,Dustin Brown,GER,2018-01-15,0 days,70.0,720.0,129.0,442.0
Australian Open,Hard,G,2018-01-15,105227,Marin Cilic,CRO,105577,Vasek Pospisil,CAN,2018-01-15,0 days,6.0,3805.0,105.0,541.0
Australian Open,Hard,G,2018-01-15,105777,Grigor Dimitrov,BUL,110602,Dennis Novak,AUT,2018-01-15,0 days,3.0,4990.0,226.0,232.0
Australian Open,Hard,G,2018-01-15,111456,Mackenzie McDonald,USA,111200,Elias Ymer,SWE,2018-01-15,0 days,186.0,277.0,140.0,398.0
Australian Open,Hard,G,2018-01-15,104571,Marcos Baghdatis,CYP,106026,Yuki Bhambri,IND,2018-01-15,0 days,123.0,474.0,119.0,487.0
Australian Open,Hard,G,2018-01-15,126094,Andrey Rublev,RUS,103970,David Ferrer,ESP,2018-01-15,0 days,32.0,1373.0,33.0,1360.0
Australian Open,Hard,G,2018-01-15,106401,Nick Kyrgios,AUS,104297,Rogerio Dutra Silva,BRA,2018-01-15,0 days,17.0,2260.0,98.0,566.0
Australian Open,Hard,G,2018-01-15,104678,Viktor Troicki,SRB,106109,Alex Bolt,AUS,2018-01-15,0 days,65.0,800.0,188.0,274.0
Australian Open,Hard,G,2018-01-15,133430,Denis Shapovalov,CAN,126774,Stefanos Tsitsipas,GRE,2018-01-15,0 days,50.0,986.0,82.0,655.0
Australian Open,Hard,G,2018-01-15,104542,Jo-Wilfried Tsonga,FRA,110536,Kevin King,USA,2018-01-15,0 days,15.0,2320.0,214.0,248.0
Australian Open,Hard,G,2018-01-15,106378,Kyle Edmund,GBR,104731,Kevin Anderson,RSA,2018-01-15,0 days,49.0,992.0,12.0,2610.0
Australian Open,Hard,G,2018-01-15,104797,Denis Istomin,UZB,105732,Pierre Hugues Herbert,FRA,2018-01-15,0 days,60.0,848.0,74.0,690.0
Australian Open,Hard,G,2018-01-15,105932,Nikoloz Basilashvili,GEO,105589,Gerald Melzer,AUT,2018-01-15,0 days,61.0,836.0,102.0,545.0
Australian Open,Hard,G,2018-01-15,105074,Ruben Bemelmans,BEL,106298,Lucas Pouille,FRA,2018-01-15,0 days,117.0,488.0,18.0,2235.0
Australian Open,Hard,G,2018-01-15,106415,Yoshihito Nishioka,JPN,104259,Philipp Kohlschreiber,GER,2018-01-15,0 days,168.0,318.0,29.0,1415.0
Australian Open,Hard,G,2018-01-15,104312,Andreas Seppi,ITA,144895,Corentin Moutet,FRA,2018-01-15,0 days,76.0,686.0,155.0,361.0
Australian Open,Hard,G,2018-01-15,103333,Ivo Karlovic,CRO,111513,Laslo Djere,SRB,2018-01-15,0 days,89.0,615.0,85.0,624.0
Australian Open,Hard,G,2018-01-15,105216,Yuichi Sugita,JPN,106058,Jack Sock,USA,2018-01-15,0 days,41.0,1200.0,9.0,2960.0
Australian Open,Hard,G,2018-01-15,106233,Dominic Thiem,AUT,105550,Guido Pella,ARG,2018-01-15,0 days,5.0,4060.0,56.0,864.0
Australian Open,Hard,G,2018-01-15,106045,Denis Kudla,USA,105449,Steve Johnson,USA,2018-01-15,0 days,190.0,272.0,48.0,1010.0
Australian Open,Hard,G,2018-01-15,106210,Jiri Vesely,CZE,106324,Vaclav Safranek,CZE,2018-01-15,0 days,64.0,815.0,225.0,236.0
Australian Open,Hard,G,2018-01-15,105173,Adrian Mannarino,FRA,126610,Matteo Berrettini,ITA,2018-01-15,0 days,27.0,1625.0,130.0,442.0
Australian Open,Hard,G,2018-01-15,104269,Fernando Verdasco,ESP,105138,Roberto Bautista Agut,ESP,2018-01-15,0 days,40.0,1225.0,21.0,2015.0
Australian Open,Hard,G,2018-01-15,109739,Maximilian Marterer,GER,105649,Cedrik Marcel Stebe,GER,2018-01-15,0 days,94.0,587.0,83.0,645.0
