tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,closest,days_bt_x_and_y,winner_rank,winner_points,loser_rank,loser_points
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,106378,Kyle Edmund,GBR,2018-12-31,0 days,185.0,275.0,14.0,2150.0
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,106378,Kyle Edmund,GBR,2018-12-31,0 days,185.0,275.0,14.0,2150.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,105357,John Millman,AUS,2018-12-31,0 days,19.0,1835.0,38.0,1083.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,105357,John Millman,AUS,2018-12-31,0 days,19.0,1835.0,38.0,1083.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,105357,John Millman,AUS,2018-12-31,0 days,19.0,1835.0,38.0,1083.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,105357,John Millman,AUS,2018-12-31,0 days,19.0,1835.0,38.0,1083.0
Brisbane,Hard,A,2018-12-31,105453,Kei Nishikori,JPN,106045,Denis Kudla,USA,2018-12-31,0 days,9.0,3590.0,63.0,810.0
Brisbane,Hard,A,2018-12-31,105453,Kei Nishikori,JPN,106045,Denis Kudla,USA,2018-12-31,0 days,9.0,3590.0,63.0,810.0
Brisbane,Hard,A,2018-12-31,105453,Kei Nishikori,JPN,106045,Denis Kudla,USA,2018-12-31,0 days,9.0,3590.0,63.0,810.0
Brisbane,Hard,A,2018-12-31,105453,Kei Nishikori,JPN,106045,Denis Kudla,USA,2018-12-31,0 days,9.0,3590.0,63.0,810.0
Brisbane,Hard,A,2018-12-31,104542,Jo-Wilfried Tsonga,FRA,106423,Thanasi Kokkinakis,AUS,2018-12-31,0 days,239.0,200.0,146.0,367.0
Brisbane,Hard,A,2018-12-31,104542,Jo-Wilfried Tsonga,FRA,106423,Thanasi Kokkinakis,AUS,2018-12-31,0 days,239.0,200.0,146.0,367.0
Brisbane,Hard,A,2018-12-31,104542,Jo-Wilfried Tsonga,FRA,106423,Thanasi Kokkinakis,AUS,2018-12-31,0 days,239.0,200.0,146.0,367.0
Brisbane,Hard,A,2018-12-31,104542,Jo-Wilfried Tsonga,FRA,106423,Thanasi Kokkinakis,AUS,2018-12-31,0 days,239.0,200.0,146.0,367.0
Brisbane,Hard,A,2018-12-31,111442,Jordan Thompson,AUS,106109,Alex Bolt,AUS,2018-12-31,0 days,72.0,715.0,154.0,352.0
Brisbane,Hard,A,2018-12-31,111442,Jordan Thompson,AUS,106109,Alex Bolt,AUS,2018-12-31,0 days,72.0,715.0,154.0,352.0
Brisbane,Hard,A,2018-12-31,111442,Jordan Thompson,AUS,106109,Alex Bolt,AUS,2018-12-31,0 days,72.0,715.0,154.0,352.0
Brisbane,Hard,A,2018-12-31,111442,Jordan Thompson,AUS,106109,Alex Bolt,AUS,2018-12-31,0 days,72.0,715.0,154.0,352.0
Brisbane,Hard,A,2018-12-31,200282,Alex De Minaur,AUS,200615,Alexei Popyrin,AUS,2018-12-31,0 days,31.0,1298.0,147.0,367.0
Brisbane,Hard,A,2018-12-31,200282,Alex De Minaur,AUS,200615,Alexei Popyrin,AUS,2018-12-31,0 days,31.0,1298.0,147.0,367.0
Brisbane,Hard,A,2018-12-31,200282,Alex De Minaur,AUS,200615,Alexei Popyrin,AUS,2018-12-31,0 days,31.0,1298.0,147.0,367.0
Brisbane,Hard,A,2018-12-31,200282,Alex De Minaur,AUS,200615,Alexei Popyrin,AUS,2018-12-31,0 days,31.0,1298.0,147.0,367.0
Brisbane,Hard,A,2018-12-31,104918,Andy Murray,GBR,105902,James Duckworth,AUS,2018-12-31,0 days,240.0,200.0,234.0,206.0
Brisbane,Hard,A,2018-12-31,104918,Andy Murray,GBR,105902,James Duckworth,AUS,2018-12-31,0 days,240.0,200.0,234.0,206.0
Brisbane,Hard,A,2018-12-31,104918,Andy Murray,GBR,105902,James Duckworth,AUS,2018-12-31,0 days,240.0,200.0,234.0,206.0
Brisbane,Hard,A,2018-12-31,104918,Andy Murray,GBR,105902,James Duckworth,AUS,2018-12-31,0 days,240.0,200.0,234.0,206.0
Brisbane,Hard,A,2018-12-31,200175,Miomir Kecmanovic,SRB,104919,Leonardo Mayer,ARG,2018-12-31,0 days,131.0,433.0,56.0,895.0
Brisbane,Hard,A,2018-12-31,200175,Miomir Kecmanovic,SRB,104919,Leonardo Mayer,ARG,2018-12-31,0 days,131.0,433.0,56.0,895.0
Brisbane,Hard,A,2018-12-31,200175,Miomir Kecmanovic,SRB,104919,Leonardo Mayer,ARG,2018-12-31,0 days,131.0,433.0,56.0,895.0
Brisbane,Hard,A,2018-12-31,200175,Miomir Kecmanovic,SRB,104919,Leonardo Mayer,ARG,2018-12-31,0 days,131.0,433.0,56.0,895.0
Brisbane,Hard,A,2018-12-31,105683,Milos Raonic,CAN,105379,Aljaz Bedene,SLO,2018-12-31,0 days,18.0,1855.0,67.0,780.0
Brisbane,Hard,A,2018-12-31,105683,Milos Raonic,CAN,105379,Aljaz Bedene,SLO,2018-12-31,0 days,18.0,1855.0,67.0,780.0
Brisbane,Hard,A,2018-12-31,105683,Milos Raonic,CAN,105379,Aljaz Bedene,SLO,2018-12-31,0 days,18.0,1855.0,67.0,780.0
Brisbane,Hard,A,2018-12-31,105683,Milos Raonic,CAN,105379,Aljaz Bedene,SLO,2018-12-31,0 days,18.0,1855.0,67.0,780.0
Brisbane,Hard,A,2018-12-31,106401,Nick Kyrgios,AUS,105992,Ryan Harrison,USA,2018-12-31,0 days,35.0,1125.0,62.0,810.0
Brisbane,Hard,A,2018-12-31,106401,Nick Kyrgios,AUS,105992,Ryan Harrison,USA,2018-12-31,0 days,35.0,1125.0,62.0,810.0
Brisbane,Hard,A,2018-12-31,106401,Nick Kyrgios,AUS,105992,Ryan Harrison,USA,2018-12-31,0 days,35.0,1125.0,62.0,810.0
Brisbane,Hard,A,2018-12-31,106401,Nick Kyrgios,AUS,105992,Ryan Harrison,USA,2018-12-31,0 days,35.0,1125.0,62.0,810.0
Brisbane,Hard,A,2018-12-31,104871,Jeremy Chardy,FRA,105526,Jan Lennard Struff,GER,2018-12-31,0 days,40.0,1050.0,57.0,875.0
Brisbane,Hard,A,2018-12-31,104871,Jeremy Chardy,FRA,105526,Jan Lennard Struff,GER,2018-12-31,0 days,40.0,1050.0,57.0,875.0
Brisbane,Hard,A,2018-12-31,104871,Jeremy Chardy,FRA,105526,Jan Lennard Struff,GER,2018-12-31,0 days,40.0,1050.0,57.0,875.0
Brisbane,Hard,A,2018-12-31,104871,Jeremy Chardy,FRA,105526,Jan Lennard Struff,GER,2018-12-31,0 days,40.0,1050.0,57.0,875.0
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,200005,Ugo Humbert,FRA,2018-12-31,0 days,185.0,275.0,102.0,572.0
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,200005,Ugo Humbert,FRA,2018-12-31,0 days,185.0,275.0,102.0,572.0
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,200005,Ugo Humbert,FRA,2018-12-31,0 days,185.0,275.0,102.0,572.0
Brisbane,Hard,A,2018-12-31,106034,Yasutaka Uchiyama,JPN,200005,Ugo Humbert,FRA,2018-12-31,0 days,185.0,275.0,102.0,572.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,106415,Yoshihito Nishioka,JPN,2018-12-31,0 days,19.0,1835.0,75.0,701.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,106415,Yoshihito Nishioka,JPN,2018-12-31,0 days,19.0,1835.0,75.0,701.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,106415,Yoshihito Nishioka,JPN,2018-12-31,0 days,19.0,1835.0,75.0,701.0
Brisbane,Hard,A,2018-12-31,105777,Grigor Dimitrov,BUL,106415,Yoshihito Nishioka,JPN,2018-12-31,0 days,19.0,1835.0,75.0,701.0
Brisbane,Hard,A,2018-12-31,105357,John Millman,AUS,105815,Tennys Sandgren,USA,2018-12-31,0 days,38.0,1083.0,61.0,814.0
Brisbane,Hard,A,2018-12-31,105357,John Millman,AUS,105815,Tennys Sandgren,USA,2018-12-31,0 days,38.0,1083.0,61.0,814.0
Brisbane,Hard,A,2018-12-31,105357,John Millman,AUS,105815,Tennys Sandgren,USA,2018-12-31,0 days,38.0,1083.0,61.0,814.0
Brisbane,Hard,A,2018-12-31,105357,John Millman,AUS,105815,Tennys Sandgren,USA,2018-12-31,0 days,38.0,1083.0,61.0,814.0
Brisbane,Hard,A,2018-12-31,106045,Denis Kudla,USA,126203,Taylor Fritz,USA,2018-12-31,0 days,63.0,810.0,49.0,974.0
Brisbane,Hard,A,2018-12-31,106045,Denis Kudla,USA,126203,Taylor Fritz,USA,2018-12-31,0 days,63.0,810.0,49.0,974.0
Brisbane,Hard,A,2018-12-31,106045,Denis Kudla,USA,126203,Taylor Fritz,USA,2018-12-31,0 days,63.0,810.0,49.0,974.0
Brisbane,Hard,A,2018-12-31,106045,Denis Kudla,USA,126203,Taylor Fritz,USA,2018-12-31,0 days,63.0,810.0,49.0,974.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104607,Tomas Berdych,CZE,2018-12-31,0 days,24.0,1605.0,71.0,715.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104607,Tomas Berdych,CZE,2018-12-31,0 days,24.0,1605.0,71.0,715.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104607,Tomas Berdych,CZE,2018-12-31,0 days,24.0,1605.0,71.0,715.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104607,Tomas Berdych,CZE,2018-12-31,0 days,24.0,1605.0,71.0,715.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104925,Novak Djokovic,SRB,2018-12-31,0 days,24.0,1605.0,1.0,9045.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104925,Novak Djokovic,SRB,2018-12-31,0 days,24.0,1605.0,1.0,9045.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104925,Novak Djokovic,SRB,2018-12-31,0 days,24.0,1605.0,1.0,9045.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104925,Novak Djokovic,SRB,2018-12-31,0 days,24.0,1605.0,1.0,9045.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,106065,Marco Cecchinato,ITA,2018-12-31,0 days,71.0,715.0,20.0,1819.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,106065,Marco Cecchinato,ITA,2018-12-31,0 days,71.0,715.0,20.0,1819.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,106065,Marco Cecchinato,ITA,2018-12-31,0 days,71.0,715.0,20.0,1819.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,106065,Marco Cecchinato,ITA,2018-12-31,0 days,71.0,715.0,20.0,1819.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105932,Nikoloz Basilashvili,GEO,2018-12-31,0 days,1.0,9045.0,21.0,1795.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105932,Nikoloz Basilashvili,GEO,2018-12-31,0 days,1.0,9045.0,21.0,1795.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105932,Nikoloz Basilashvili,GEO,2018-12-31,0 days,1.0,9045.0,21.0,1795.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105932,Nikoloz Basilashvili,GEO,2018-12-31,0 days,1.0,9045.0,21.0,1795.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104527,Stan Wawrinka,SUI,2018-12-31,0 days,24.0,1605.0,66.0,785.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104527,Stan Wawrinka,SUI,2018-12-31,0 days,24.0,1605.0,66.0,785.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104527,Stan Wawrinka,SUI,2018-12-31,0 days,24.0,1605.0,66.0,785.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104527,Stan Wawrinka,SUI,2018-12-31,0 days,24.0,1605.0,66.0,785.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105583,Dusan Lajovic,SRB,2018-12-31,0 days,20.0,1819.0,48.0,985.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105583,Dusan Lajovic,SRB,2018-12-31,0 days,20.0,1819.0,48.0,985.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105583,Dusan Lajovic,SRB,2018-12-31,0 days,20.0,1819.0,48.0,985.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105583,Dusan Lajovic,SRB,2018-12-31,0 days,20.0,1819.0,48.0,985.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,105732,Pierre Hugues Herbert,FRA,2018-12-31,0 days,71.0,715.0,55.0,903.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,105732,Pierre Hugues Herbert,FRA,2018-12-31,0 days,71.0,715.0,55.0,903.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,105732,Pierre Hugues Herbert,FRA,2018-12-31,0 days,71.0,715.0,55.0,903.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,105732,Pierre Hugues Herbert,FRA,2018-12-31,0 days,71.0,715.0,55.0,903.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105916,Marton Fucsovics,HUN,2018-12-31,0 days,1.0,9045.0,36.0,1122.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105916,Marton Fucsovics,HUN,2018-12-31,0 days,1.0,9045.0,36.0,1122.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105916,Marton Fucsovics,HUN,2018-12-31,0 days,1.0,9045.0,36.0,1122.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,105916,Marton Fucsovics,HUN,2018-12-31,0 days,1.0,9045.0,36.0,1122.0
Doha,Hard,A,2018-12-31,105932,Nikoloz Basilashvili,GEO,126094,Andrey Rublev,RUS,2018-12-31,0 days,21.0,1795.0,68.0,760.0
Doha,Hard,A,2018-12-31,105932,Nikoloz Basilashvili,GEO,126094,Andrey Rublev,RUS,2018-12-31,0 days,21.0,1795.0,68.0,760.0
Doha,Hard,A,2018-12-31,105932,Nikoloz Basilashvili,GEO,126094,Andrey Rublev,RUS,2018-12-31,0 days,21.0,1795.0,68.0,760.0
Doha,Hard,A,2018-12-31,105932,Nikoloz Basilashvili,GEO,126094,Andrey Rublev,RUS,2018-12-31,0 days,21.0,1795.0,68.0,760.0
Doha,Hard,A,2018-12-31,104527,Stan Wawrinka,SUI,111797,Nicolas Jarry,CHI,2018-12-31,0 days,66.0,785.0,43.0,1022.0
Doha,Hard,A,2018-12-31,104527,Stan Wawrinka,SUI,111797,Nicolas Jarry,CHI,2018-12-31,0 days,66.0,785.0,43.0,1022.0
Doha,Hard,A,2018-12-31,104527,Stan Wawrinka,SUI,111797,Nicolas Jarry,CHI,2018-12-31,0 days,66.0,785.0,43.0,1022.0
Doha,Hard,A,2018-12-31,104527,Stan Wawrinka,SUI,111797,Nicolas Jarry,CHI,2018-12-31,0 days,66.0,785.0,43.0,1022.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104198,Guillermo Garcia Lopez,ESP,2018-12-31,0 days,24.0,1605.0,105.0,543.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104198,Guillermo Garcia Lopez,ESP,2018-12-31,0 days,24.0,1605.0,105.0,543.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104198,Guillermo Garcia Lopez,ESP,2018-12-31,0 days,24.0,1605.0,105.0,543.0
Doha,Hard,A,2018-12-31,105138,Roberto Bautista Agut,ESP,104198,Guillermo Garcia Lopez,ESP,2018-12-31,0 days,24.0,1605.0,105.0,543.0
Doha,Hard,A,2018-12-31,105583,Dusan Lajovic,SRB,105575,Ricardas Berankis,LTU,2018-12-31,0 days,48.0,985.0,116.0,507.0
Doha,Hard,A,2018-12-31,105583,Dusan Lajovic,SRB,105575,Ricardas Berankis,LTU,2018-12-31,0 days,48.0,985.0,116.0,507.0
Doha,Hard,A,2018-12-31,105583,Dusan Lajovic,SRB,105575,Ricardas Berankis,LTU,2018-12-31,0 days,48.0,985.0,116.0,507.0
Doha,Hard,A,2018-12-31,105583,Dusan Lajovic,SRB,105575,Ricardas Berankis,LTU,2018-12-31,0 days,48.0,985.0,116.0,507.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105550,Guido Pella,ARG,2018-12-31,0 days,20.0,1819.0,58.0,860.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105550,Guido Pella,ARG,2018-12-31,0 days,20.0,1819.0,58.0,860.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105550,Guido Pella,ARG,2018-12-31,0 days,20.0,1819.0,58.0,860.0
Doha,Hard,A,2018-12-31,106065,Marco Cecchinato,ITA,105550,Guido Pella,ARG,2018-12-31,0 days,20.0,1819.0,58.0,860.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,104269,Fernando Verdasco,ESP,2018-12-31,0 days,71.0,715.0,28.0,1410.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,104269,Fernando Verdasco,ESP,2018-12-31,0 days,71.0,715.0,28.0,1410.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,104269,Fernando Verdasco,ESP,2018-12-31,0 days,71.0,715.0,28.0,1410.0
Doha,Hard,A,2018-12-31,104607,Tomas Berdych,CZE,104269,Fernando Verdasco,ESP,2018-12-31,0 days,71.0,715.0,28.0,1410.0
Doha,Hard,A,2018-12-31,105732,Pierre Hugues Herbert,FRA,109739,Maximilian Marterer,GER,2018-12-31,0 days,55.0,903.0,74.0,706.0
Doha,Hard,A,2018-12-31,105732,Pierre Hugues Herbert,FRA,109739,Maximilian Marterer,GER,2018-12-31,0 days,55.0,903.0,74.0,706.0
Doha,Hard,A,2018-12-31,105732,Pierre Hugues Herbert,FRA,109739,Maximilian Marterer,GER,2018-12-31,0 days,55.0,903.0,74.0,706.0
Doha,Hard,A,2018-12-31,105732,Pierre Hugues Herbert,FRA,109739,Maximilian Marterer,GER,2018-12-31,0 days,55.0,903.0,74.0,706.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,106000,Damir Dzumhur,BIH,2018-12-31,0 days,1.0,9045.0,47.0,985.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,106000,Damir Dzumhur,BIH,2018-12-31,0 days,1.0,9045.0,47.0,985.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,106000,Damir Dzumhur,BIH,2018-12-31,0 days,1.0,9045.0,47.0,985.0
Doha,Hard,A,2018-12-31,104925,Novak Djokovic,SRB,106000,Damir Dzumhur,BIH,2018-12-31,0 days,1.0,9045.0,47.0,985.0
