date,rank,id,points,name,state
2018-12-17,55,105732,903,Pierre Hugues Herbert,FRA
2018-12-24,55,105732,903,Pierre Hugues Herbert,FRA
2018-12-31,55,105732,903,Pierre Hugues Herbert,FRA
2018-12-31,55,105732,903,Pierre Hugues Herbert,FRA
2018-01-01,82,105649,651,Cedrik Marcel Stebe,GER
2018-01-08,83,105649,645,Cedrik Marcel Stebe,GER
2018-01-15,83,105649,645,Cedrik Marcel Stebe,GER
2018-01-29,87,105649,640,Cedrik Marcel Stebe,GER
2018-02-05,87,105649,640,Cedrik Marcel Stebe,GER
2018-02-12,92,105649,608,Cedrik Marcel Stebe,GER
2018-02-19,92,105649,608,Cedrik Marcel Stebe,GER
2018-02-26,95,105649,602,Cedrik Marcel Stebe,GER
2018-03-05,96,105649,602,Cedrik Marcel Stebe,GER
2018-03-19,100,105649,602,Cedrik Marcel Stebe,GER
2018-04-02,101,105649,596,Cedrik Marcel Stebe,GER
2018-04-09,101,105649,596,Cedrik Marcel Stebe,GER
2018-04-16,101,105649,596,Cedrik Marcel Stebe,GER
2018-04-23,101,105649,596,Cedrik Marcel Stebe,GER
2018-04-30,101,105649,596,Cedrik Marcel Stebe,GER
2018-05-07,104,105649,584,Cedrik Marcel Stebe,GER
2018-05-14,105,105649,584,Cedrik Marcel Stebe,GER
2018-05-21,104,105649,579,Cedrik Marcel Stebe,GER
2018-05-28,106,105649,528,Cedrik Marcel Stebe,GER
2018-06-11,108,105649,519,Cedrik Marcel Stebe,GER
2018-06-18,116,105649,469,Cedrik Marcel Stebe,GER
2018-06-25,149,105649,379,Cedrik Marcel Stebe,GER
2018-07-02,150,105649,379,Cedrik Marcel Stebe,GER
2018-07-16,175,105649,321,Cedrik Marcel Stebe,GER
2018-07-23,178,105649,321,Cedrik Marcel Stebe,GER
2018-07-30,219,105649,256,Cedrik Marcel Stebe,GER
2018-08-06,228,105649,250,Cedrik Marcel Stebe,GER
2018-08-13,230,105649,250,Cedrik Marcel Stebe,GER
2018-08-20,302,105649,160,Cedrik Marcel Stebe,GER
2018-08-27,301,105649,160,Cedrik Marcel Stebe,GER
2018-09-10,427,105649,90,Cedrik Marcel Stebe,GER
2018-09-17,431,105649,90,Cedrik Marcel Stebe,GER
2018-09-24,1022,105649,10,Cedrik Marcel Stebe,GER
2018-10-01,1025,105649,10,Cedrik Marcel Stebe,GER
2018-10-08,1024,105649,10,Cedrik Marcel Stebe,GER
2018-10-15,1024,105649,10,Cedrik Marcel Stebe,GER
2018-10-22,1025,105649,10,Cedrik Marcel Stebe,GER
2018-10-29,1025,105649,10,Cedrik Marcel Stebe,GER
2018-11-05,1024,105649,10,Cedrik Marcel Stebe,GER
2018-11-12,1032,105649,10,Cedrik Marcel Stebe,GER
2018-11-19,1032,105649,10,Cedrik Marcel Stebe,GER
2018-11-26,1031,105649,10,Cedrik Marcel Stebe,GER
2018-12-03,1033,105649,10,Cedrik Marcel Stebe,GER
2018-12-10,1034,105649,10,Cedrik Marcel Stebe,GER
2018-12-17,1031,105649,10,Cedrik Marcel Stebe,GER
2018-12-24,1032,105649,10,Cedrik Marcel Stebe,GER
2018-12-31,507,105649,10,Cedrik Marcel Stebe,GER
2018-12-31,507,105649,10,Cedrik Marcel Stebe,GER
2018-01-01,83,103607,648,Victor Estrella,DOM
2018-01-08,81,103607,648,Victor Estrella,DOM
2018-01-15,79,103607,677,Victor Estrella,DOM
2018-01-29,86,103607,642,Victor Estrella,DOM
2018-02-05,86,103607,642,Victor Estrella,DOM
2018-02-12,139,103607,412,Victor Estrella,DOM
2018-02-19,138,103607,412,Victor Estrella,DOM
2018-02-26,149,103607,357,Victor Estrella,DOM
2018-03-05,153,103607,357,Victor Estrella,DOM
2018-03-19,152,103607,367,Victor Estrella,DOM
2018-04-02,160,103607,345,Victor Estrella,DOM
2018-04-09,177,103607,316,Victor Estrella,DOM
2018-04-16,171,103607,324,Victor Estrella,DOM
2018-04-23,168,103607,330,Victor Estrella,DOM
2018-04-30,166,103607,330,Victor Estrella,DOM
2018-05-07,165,103607,338,Victor Estrella,DOM
2018-05-14,165,103607,338,Victor Estrella,DOM
2018-05-21,165,103607,338,Victor Estrella,DOM
2018-05-28,163,103607,338,Victor Estrella,DOM
2018-06-11,197,103607,301,Victor Estrella,DOM
2018-06-18,193,103607,301,Victor Estrella,DOM
2018-06-25,194,103607,301,Victor Estrella,DOM
2018-07-02,189,103607,301,Victor Estrella,DOM
2018-07-16,198,103607,291,Victor Estrella,DOM
2018-07-23,189,103607,303,Victor Estrella,DOM
2018-07-30,189,103607,303,Victor Estrella,DOM
2018-08-06,186,103607,303,Victor Estrella,DOM
2018-08-13,187,103607,303,Victor Estrella,DOM
2018-08-20,265,103607,203,Victor Estrella,DOM
2018-08-27,263,103607,203,Victor Estrella,DOM
2018-09-10,303,103607,161,Victor Estrella,DOM
2018-09-17,301,103607,161,Victor Estrella,DOM
2018-09-24,304,103607,161,Victor Estrella,DOM
2018-10-01,302,103607,161,Victor Estrella,DOM
2018-10-08,323,103607,143,Victor Estrella,DOM
2018-10-15,321,103607,143,Victor Estrella,DOM
2018-10-22,320,103607,143,Victor Estrella,DOM
2018-10-29,321,103607,143,Victor Estrella,DOM
2018-11-05,326,103607,137,Victor Estrella,DOM
2018-11-12,320,103607,137,Victor Estrella,DOM
2018-11-19,325,103607,137,Victor Estrella,DOM
2018-11-26,321,103607,137,Victor Estrella,DOM
2018-12-03,321,103607,137,Victor Estrella,DOM
2018-12-10,321,103607,137,Victor Estrella,DOM
2018-12-17,319,103607,137,Victor Estrella,DOM
2018-12-24,319,103607,137,Victor Estrella,DOM
2018-12-31,278,103607,138,Victor Estrella,DOM
2018-12-31,278,103607,138,Victor Estrella,DOM
2018-01-01,84,104022,633,Mikhail Youzhny,RUS
2018-01-08,91,104022,604,Mikhail Youzhny,RUS
2018-01-15,90,104022,604,Mikhail Youzhny,RUS
2018-01-29,92,104022,604,Mikhail Youzhny,RUS
2018-02-05,92,104022,604,Mikhail Youzhny,RUS
2018-02-12,94,104022,592,Mikhail Youzhny,RUS
2018-02-19,93,104022,604,Mikhail Youzhny,RUS
2018-02-26,94,104022,604,Mikhail Youzhny,RUS
2018-03-05,95,104022,604,Mikhail Youzhny,RUS
2018-03-19,102,104022,589,Mikhail Youzhny,RUS
2018-04-02,96,104022,616,Mikhail Youzhny,RUS
2018-04-09,96,104022,616,Mikhail Youzhny,RUS
2018-04-16,97,104022,616,Mikhail Youzhny,RUS
2018-04-23,100,104022,610,Mikhail Youzhny,RUS
2018-04-30,99,104022,620,Mikhail Youzhny,RUS
2018-05-07,101,104022,610,Mikhail Youzhny,RUS
2018-05-14,101,104022,610,Mikhail Youzhny,RUS
2018-05-21,99,104022,616,Mikhail Youzhny,RUS
2018-05-28,98,104022,616,Mikhail Youzhny,RUS
2018-06-11,93,104022,616,Mikhail Youzhny,RUS
2018-06-18,94,104022,616,Mikhail Youzhny,RUS
2018-06-25,100,104022,571,Mikhail Youzhny,RUS
2018-07-02,102,104022,571,Mikhail Youzhny,RUS
2018-07-16,105,104022,536,Mikhail Youzhny,RUS
2018-07-23,105,104022,536,Mikhail Youzhny,RUS
2018-07-30,102,104022,540,Mikhail Youzhny,RUS
2018-08-06,104,104022,540,Mikhail Youzhny,RUS
2018-08-13,104,104022,540,Mikhail Youzhny,RUS
2018-08-20,106,104022,521,Mikhail Youzhny,RUS
2018-08-27,106,104022,521,Mikhail Youzhny,RUS
2018-09-10,110,104022,486,Mikhail Youzhny,RUS
2018-09-17,110,104022,486,Mikhail Youzhny,RUS
2018-09-24,115,104022,486,Mikhail Youzhny,RUS
2018-01-01,85,105916,630,Marton Fucsovics,HUN
2018-01-08,85,105916,635,Marton Fucsovics,HUN
2018-01-15,80,105916,674,Marton Fucsovics,HUN
2018-01-29,63,105916,844,Marton Fucsovics,HUN
2018-02-05,62,105916,844,Marton Fucsovics,HUN
2018-02-12,62,105916,825,Marton Fucsovics,HUN
2018-02-19,62,105916,825,Marton Fucsovics,HUN
2018-02-26,64,105916,825,Marton Fucsovics,HUN
2018-03-05,65,105916,825,Marton Fucsovics,HUN
2018-03-19,60,105916,871,Marton Fucsovics,HUN
2018-04-02,61,105916,864,Marton Fucsovics,HUN
2018-04-09,61,105916,864,Marton Fucsovics,HUN
2018-04-16,59,105916,864,Marton Fucsovics,HUN
2018-04-23,59,105916,864,Marton Fucsovics,HUN
2018-04-30,61,105916,856,Marton Fucsovics,HUN
2018-05-07,61,105916,889,Marton Fucsovics,HUN
2018-05-14,59,105916,889,Marton Fucsovics,HUN
2018-05-21,60,105916,884,Marton Fucsovics,HUN
2018-05-28,45,105916,1122,Marton Fucsovics,HUN
2018-06-11,46,105916,1087,Marton Fucsovics,HUN
2018-06-18,45,105916,1087,Marton Fucsovics,HUN
2018-06-25,50,105916,997,Marton Fucsovics,HUN
2018-07-02,49,105916,997,Marton Fucsovics,HUN
2018-07-16,51,105916,974,Marton Fucsovics,HUN
2018-07-23,49,105916,982,Marton Fucsovics,HUN
2018-07-30,52,105916,982,Marton Fucsovics,HUN
2018-08-06,51,105916,982,Marton Fucsovics,HUN
2018-08-13,48,105916,1007,Marton Fucsovics,HUN
2018-08-20,40,105916,1077,Marton Fucsovics,HUN
2018-08-27,41,105916,1072,Marton Fucsovics,HUN
2018-09-10,43,105916,1047,Marton Fucsovics,HUN
2018-09-17,43,105916,1047,Marton Fucsovics,HUN
2018-09-24,43,105916,1047,Marton Fucsovics,HUN
2018-10-01,45,105916,1022,Marton Fucsovics,HUN
2018-10-08,42,105916,1092,Marton Fucsovics,HUN
2018-10-15,41,105916,1117,Marton Fucsovics,HUN
2018-10-22,40,105916,1117,Marton Fucsovics,HUN
2018-10-29,42,105916,1097,Marton Fucsovics,HUN
2018-11-05,38,105916,1122,Marton Fucsovics,HUN
2018-11-12,37,105916,1122,Marton Fucsovics,HUN
2018-11-19,37,105916,1122,Marton Fucsovics,HUN
2018-11-26,36,105916,1122,Marton Fucsovics,HUN
2018-12-03,36,105916,1122,Marton Fucsovics,HUN
2018-12-10,36,105916,1122,Marton Fucsovics,HUN
2018-12-17,36,105916,1122,Marton Fucsovics,HUN
2018-12-24,36,105916,1122,Marton Fucsovics,HUN
2018-12-31,36,105916,1122,Marton Fucsovics,HUN
2018-12-31,36,105916,1122,Marton Fucsovics,HUN
2018-01-01,86,104312,616,Andreas Seppi,ITA
2018-01-08,87,104312,616,Andreas Seppi,ITA
2018-01-15,76,104312,686,Andreas Seppi,ITA
2018-01-29,78,104312,686,Andreas Seppi,ITA
2018-02-05,77,104312,686,Andreas Seppi,ITA
2018-02-12,81,104312,686,Andreas Seppi,ITA
2018-02-19,59,104312,861,Andreas Seppi,ITA
2018-02-26,62,104312,861,Andreas Seppi,ITA
2018-03-05,62,104312,861,Andreas Seppi,ITA
2018-03-19,62,104312,861,Andreas Seppi,ITA
2018-04-02,62,104312,851,Andreas Seppi,ITA
2018-04-09,62,104312,851,Andreas Seppi,ITA
2018-04-16,62,104312,851,Andreas Seppi,ITA
2018-04-23,55,104312,951,Andreas Seppi,ITA
2018-04-30,48,104312,1021,Andreas Seppi,ITA
2018-05-07,49,104312,1021,Andreas Seppi,ITA
2018-05-14,49,104312,1020,Andreas Seppi,ITA
2018-05-21,51,104312,1020,Andreas Seppi,ITA
2018-05-28,50,104312,1045,Andreas Seppi,ITA
2018-06-11,49,104312,1010,Andreas Seppi,ITA
2018-06-18,50,104312,1000,Andreas Seppi,ITA
2018-06-25,43,104312,1080,Andreas Seppi,ITA
2018-07-02,50,104312,996,Andreas Seppi,ITA
2018-07-16,50,104312,996,Andreas Seppi,ITA
2018-07-23,48,104312,996,Andreas Seppi,ITA
2018-07-30,48,104312,996,Andreas Seppi,ITA
2018-08-06,49,104312,996,Andreas Seppi,ITA
2018-08-13,49,104312,996,Andreas Seppi,ITA
2018-08-20,50,104312,996,Andreas Seppi,ITA
2018-08-27,51,104312,986,Andreas Seppi,ITA
2018-09-10,47,104312,1021,Andreas Seppi,ITA
2018-09-17,47,104312,1021,Andreas Seppi,ITA
2018-09-24,46,104312,1021,Andreas Seppi,ITA
2018-10-01,46,104312,1021,Andreas Seppi,ITA
2018-10-08,47,104312,1021,Andreas Seppi,ITA
2018-10-15,46,104312,1051,Andreas Seppi,ITA
2018-10-22,43,104312,1096,Andreas Seppi,ITA
2018-10-29,37,104312,1135,Andreas Seppi,ITA
2018-11-05,35,104312,1135,Andreas Seppi,ITA
2018-11-12,38,104312,1121,Andreas Seppi,ITA
2018-11-19,38,104312,1106,Andreas Seppi,ITA
2018-11-26,37,104312,1106,Andreas Seppi,ITA
2018-12-03,37,104312,1106,Andreas Seppi,ITA
2018-12-10,37,104312,1106,Andreas Seppi,ITA
2018-12-17,37,104312,1106,Andreas Seppi,ITA
2018-12-24,37,104312,1106,Andreas Seppi,ITA
2018-12-31,37,104312,1106,Andreas Seppi,ITA
2018-12-31,37,104312,1106,Andreas Seppi,ITA
2018-01-01,87,105430,616,Radu Albot,MDA
2018-01-08,88,105430,616,Radu Albot,MDA
2018-01-15,87,105430,618,Radu Albot,MDA
2018-01-29,89,105430,618,Radu Albot,MDA
2018-02-05,89,105430,618,Radu Albot,MDA
2018-02-12,91,105430,608,Radu Albot,MDA
2018-02-19,87,105430,643,Radu Albot,MDA
2018-02-26,86,105430,643,Radu Albot,MDA
2018-03-05,88,105430,643,Radu Albot,MDA
2018-03-19,93,105430,627,Radu Albot,MDA
2018-04-02,94,105430,626,Radu Albot,MDA
2018-04-09,93,105430,626,Radu Albot,MDA
2018-04-16,96,105430,626,Radu Albot,MDA
2018-04-23,97,105430,626,Radu Albot,MDA
2018-04-30,98,105430,626,Radu Albot,MDA
2018-05-07,98,105430,626,Radu Albot,MDA
2018-05-14,97,105430,626,Radu Albot,MDA
2018-05-21,97,105430,626,Radu Albot,MDA
2018-05-28,97,105430,634,Radu Albot,MDA
2018-06-11,89,105430,656,Radu Albot,MDA
2018-06-18,92,105430,621,Radu Albot,MDA
2018-06-25,92,105430,621,Radu Albot,MDA
2018-07-02,98,105430,586,Radu Albot,MDA
2018-07-16,93,105430,612,Radu Albot,MDA
2018-07-23,97,105430,598,Radu Albot,MDA
2018-07-30,98,105430,578,Radu Albot,MDA
2018-08-06,96,105430,598,Radu Albot,MDA
2018-08-13,95,105430,598,Radu Albot,MDA
2018-08-20,96,105430,598,Radu Albot,MDA
2018-08-27,95,105430,598,Radu Albot,MDA
2018-09-10,107,105430,493,Radu Albot,MDA
2018-09-17,107,105430,493,Radu Albot,MDA
2018-09-24,102,105430,577,Radu Albot,MDA
2018-10-01,102,105430,577,Radu Albot,MDA
2018-10-08,100,105430,587,Radu Albot,MDA
2018-10-15,98,105430,587,Radu Albot,MDA
2018-10-22,89,105430,621,Radu Albot,MDA
2018-10-29,86,105430,653,Radu Albot,MDA
2018-11-05,100,105430,569,Radu Albot,MDA
2018-11-12,101,105430,568,Radu Albot,MDA
2018-11-19,102,105430,568,Radu Albot,MDA
2018-11-26,99,105430,592,Radu Albot,MDA
2018-12-03,99,105430,592,Radu Albot,MDA
2018-12-10,99,105430,592,Radu Albot,MDA
2018-12-17,99,105430,592,Radu Albot,MDA
2018-12-24,99,105430,592,Radu Albot,MDA
2018-12-31,98,105430,592,Radu Albot,MDA
2018-12-31,98,105430,592,Radu Albot,MDA
2018-01-01,88,111513,612,Laslo Djere,SRB
2018-01-08,86,111513,624,Laslo Djere,SRB
2018-01-15,85,111513,624,Laslo Djere,SRB
2018-01-29,88,111513,626,Laslo Djere,SRB
2018-02-05,88,111513,626,Laslo Djere,SRB
2018-02-12,90,111513,626,Laslo Djere,SRB
2018-02-19,90,111513,626,Laslo Djere,SRB
2018-02-26,90,111513,626,Laslo Djere,SRB
2018-03-05,90,111513,626,Laslo Djere,SRB
2018-03-19,94,111513,627,Laslo Djere,SRB
2018-04-02,93,111513,627,Laslo Djere,SRB
2018-04-09,95,111513,618,Laslo Djere,SRB
2018-04-16,102,111513,594,Laslo Djere,SRB
2018-04-23,102,111513,594,Laslo Djere,SRB
2018-04-30,110,111513,500,Laslo Djere,SRB
2018-05-07,106,111513,545,Laslo Djere,SRB
2018-05-14,104,111513,592,Laslo Djere,SRB
2018-05-21,103,111513,592,Laslo Djere,SRB
2018-05-28,101,111513,596,Laslo Djere,SRB
2018-06-11,92,111513,624,Laslo Djere,SRB
2018-06-18,91,111513,623,Laslo Djere,SRB
2018-06-25,101,111513,568,Laslo Djere,SRB
2018-07-02,90,111513,648,Laslo Djere,SRB
2018-07-16,100,111513,578,Laslo Djere,SRB
2018-07-23,101,111513,568,Laslo Djere,SRB
2018-07-30,90,111513,649,Laslo Djere,SRB
2018-08-06,89,111513,659,Laslo Djere,SRB
2018-08-13,90,111513,659,Laslo Djere,SRB
2018-08-20,90,111513,636,Laslo Djere,SRB
2018-08-27,89,111513,636,Laslo Djere,SRB
2018-09-10,86,111513,671,Laslo Djere,SRB
2018-09-17,86,111513,671,Laslo Djere,SRB
2018-09-24,83,111513,688,Laslo Djere,SRB
2018-10-01,85,111513,685,Laslo Djere,SRB
2018-10-08,88,111513,646,Laslo Djere,SRB
2018-10-15,86,111513,646,Laslo Djere,SRB
2018-10-22,87,111513,626,Laslo Djere,SRB
2018-10-29,92,111513,637,Laslo Djere,SRB
2018-11-05,92,111513,621,Laslo Djere,SRB
2018-11-12,91,111513,621,Laslo Djere,SRB
2018-11-19,93,111513,621,Laslo Djere,SRB
2018-11-26,94,111513,621,Laslo Djere,SRB
2018-12-03,94,111513,621,Laslo Djere,SRB
2018-12-10,94,111513,621,Laslo Djere,SRB
2018-12-17,94,111513,621,Laslo Djere,SRB
2018-12-24,94,111513,621,Laslo Djere,SRB
2018-12-31,93,111513,621,Laslo Djere,SRB
2018-12-31,93,111513,621,Laslo Djere,SRB
2018-01-01,89,104468,610,Gilles Simon,FRA
2018-01-08,57,104468,860,Gilles Simon,FRA
2018-01-15,57,104468,860,Gilles Simon,FRA
2018-01-29,64,104468,815,Gilles Simon,FRA
2018-02-05,64,104468,815,Gilles Simon,FRA
2018-02-12,64,104468,815,Gilles Simon,FRA
2018-02-19,66,104468,790,Gilles Simon,FRA
2018-02-26,68,104468,765,Gilles Simon,FRA
2018-03-05,70,104468,765,Gilles Simon,FRA
2018-03-19,72,104468,755,Gilles Simon,FRA
2018-04-02,71,104468,755,Gilles Simon,FRA
2018-04-09,71,104468,755,Gilles Simon,FRA
2018-04-16,69,104468,780,Gilles Simon,FRA
2018-04-23,70,104468,780,Gilles Simon,FRA
2018-04-30,70,104468,780,Gilles Simon,FRA
2018-05-07,71,104468,780,Gilles Simon,FRA
2018-05-14,75,104468,755,Gilles Simon,FRA
2018-05-21,75,104468,765,Gilles Simon,FRA
2018-05-28,65,104468,870,Gilles Simon,FRA
2018-06-11,55,104468,950,Gilles Simon,FRA
2018-06-18,54,104468,950,Gilles Simon,FRA
2018-06-25,53,104468,950,Gilles Simon,FRA
2018-07-02,53,104468,950,Gilles Simon,FRA
2018-07-16,42,104468,1085,Gilles Simon,FRA
2018-07-23,39,104468,1085,Gilles Simon,FRA
2018-07-30,40,104468,1060,Gilles Simon,FRA
2018-08-06,42,104468,1060,Gilles Simon,FRA
2018-08-13,40,104468,1080,Gilles Simon,FRA
2018-08-20,39,104468,1080,Gilles Simon,FRA
2018-08-27,40,104468,1080,Gilles Simon,FRA
2018-09-10,39,104468,1115,Gilles Simon,FRA
2018-09-17,39,104468,1115,Gilles Simon,FRA
2018-09-24,29,104468,1345,Gilles Simon,FRA
2018-10-01,29,104468,1345,Gilles Simon,FRA
2018-10-08,31,104468,1345,Gilles Simon,FRA
2018-10-15,32,104468,1265,Gilles Simon,FRA
2018-10-22,32,104468,1290,Gilles Simon,FRA
2018-10-29,31,104468,1335,Gilles Simon,FRA
2018-11-05,30,104468,1370,Gilles Simon,FRA
2018-11-12,30,104468,1370,Gilles Simon,FRA
2018-11-19,30,104468,1370,Gilles Simon,FRA
2018-11-26,30,104468,1370,Gilles Simon,FRA
2018-12-03,30,104468,1370,Gilles Simon,FRA
2018-12-10,30,104468,1370,Gilles Simon,FRA
2018-12-17,30,104468,1370,Gilles Simon,FRA
2018-12-24,30,104468,1370,Gilles Simon,FRA
2018-12-31,30,104468,1370,Gilles Simon,FRA
2018-12-31,30,104468,1370,Gilles Simon,FRA
2018-01-01,90,109739,608,Maximilian Marterer,GER
2018-01-08,95,109739,587,Maximilian Marterer,GER
2018-01-15,94,109739,587,Maximilian Marterer,GER
2018-01-29,82,109739,669,Maximilian Marterer,GER
2018-02-05,82,109739,669,Maximilian Marterer,GER
2018-02-12,78,109739,702,Maximilian Marterer,GER
2018-02-19,70,109739,734,Maximilian Marterer,GER
2018-02-26,71,109739,734,Maximilian Marterer,GER
2018-03-05,73,109739,734,Maximilian Marterer,GER
2018-03-19,73,109739,742,Maximilian Marterer,GER
2018-04-02,73,109739,738,Maximilian Marterer,GER
2018-04-09,73,109739,738,Maximilian Marterer,GER
2018-04-16,73,109739,731,Maximilian Marterer,GER
2018-04-23,74,109739,731,Maximilian Marterer,GER
2018-04-30,73,109739,739,Maximilian Marterer,GER
2018-05-07,67,109739,821,Maximilian Marterer,GER
2018-05-14,67,109739,821,Maximilian Marterer,GER
2018-05-21,69,109739,821,Maximilian Marterer,GER
2018-05-28,70,109739,831,Maximilian Marterer,GER
2018-06-11,50,109739,999,Maximilian Marterer,GER
2018-06-18,49,109739,1007,Maximilian Marterer,GER
2018-06-25,49,109739,999,Maximilian Marterer,GER
2018-07-02,48,109739,999,Maximilian Marterer,GER
2018-07-16,49,109739,997,Maximilian Marterer,GER
2018-07-23,47,109739,997,Maximilian Marterer,GER
2018-07-30,47,109739,997,Maximilian Marterer,GER
2018-08-06,47,109739,1022,Maximilian Marterer,GER
2018-08-13,45,109739,1022,Maximilian Marterer,GER
2018-08-20,49,109739,997,Maximilian Marterer,GER
2018-08-27,50,109739,997,Maximilian Marterer,GER
2018-09-10,52,109739,972,Maximilian Marterer,GER
2018-09-17,57,109739,912,Maximilian Marterer,GER
2018-09-24,57,109739,903,Maximilian Marterer,GER
2018-10-01,57,109739,903,Maximilian Marterer,GER
2018-10-08,64,109739,809,Maximilian Marterer,GER
2018-10-15,67,109739,786,Maximilian Marterer,GER
2018-10-22,67,109739,786,Maximilian Marterer,GER
2018-10-29,67,109739,786,Maximilian Marterer,GER
2018-11-05,75,109739,706,Maximilian Marterer,GER
2018-11-12,74,109739,706,Maximilian Marterer,GER
2018-11-19,74,109739,706,Maximilian Marterer,GER
2018-11-26,74,109739,706,Maximilian Marterer,GER
2018-12-03,74,109739,706,Maximilian Marterer,GER
2018-12-10,74,109739,706,Maximilian Marterer,GER
2018-12-17,74,109739,706,Maximilian Marterer,GER
2018-12-24,74,109739,706,Maximilian Marterer,GER
2018-12-31,74,109739,706,Maximilian Marterer,GER
2018-12-31,74,109739,706,Maximilian Marterer,GER
2018-01-01,91,126774,606,Stefanos Tsitsipas,GRE
2018-01-08,80,126774,655,Stefanos Tsitsipas,GRE
2018-01-15,82,126774,655,Stefanos Tsitsipas,GRE
2018-01-29,83,126774,657,Stefanos Tsitsipas,GRE
2018-02-05,78,126774,678,Stefanos Tsitsipas,GRE
2018-02-12,82,126774,678,Stefanos Tsitsipas,GRE
2018-02-19,80,126774,678,Stefanos Tsitsipas,GRE
2018-02-26,82,126774,678,Stefanos Tsitsipas,GRE
2018-03-05,71,126774,756,Stefanos Tsitsipas,GRE
2018-03-19,70,126774,769,Stefanos Tsitsipas,GRE
2018-04-02,69,126774,767,Stefanos Tsitsipas,GRE
2018-04-09,69,126774,767,Stefanos Tsitsipas,GRE
2018-04-16,71,126774,767,Stefanos Tsitsipas,GRE
2018-04-23,63,126774,822,Stefanos Tsitsipas,GRE
2018-04-30,44,126774,1106,Stefanos Tsitsipas,GRE
2018-05-07,40,126774,1179,Stefanos Tsitsipas,GRE
2018-05-14,43,126774,1162,Stefanos Tsitsipas,GRE
2018-05-21,40,126774,1212,Stefanos Tsitsipas,GRE
2018-05-28,39,126774,1212,Stefanos Tsitsipas,GRE
2018-06-11,37,126774,1222,Stefanos Tsitsipas,GRE
2018-06-18,35,126774,1238,Stefanos Tsitsipas,GRE
2018-06-25,35,126774,1254,Stefanos Tsitsipas,GRE
2018-07-02,35,126774,1254,Stefanos Tsitsipas,GRE
2018-07-16,32,126774,1399,Stefanos Tsitsipas,GRE
2018-07-23,32,126774,1399,Stefanos Tsitsipas,GRE
2018-07-30,32,126774,1399,Stefanos Tsitsipas,GRE
2018-08-06,27,126774,1534,Stefanos Tsitsipas,GRE
2018-08-13,15,126774,2089,Stefanos Tsitsipas,GRE
2018-08-20,15,126774,2042,Stefanos Tsitsipas,GRE
2018-08-27,15,126774,2042,Stefanos Tsitsipas,GRE
2018-09-10,15,126774,1962,Stefanos Tsitsipas,GRE
2018-09-17,15,126774,1962,Stefanos Tsitsipas,GRE
2018-09-24,15,126774,1962,Stefanos Tsitsipas,GRE
2018-10-01,15,126774,1962,Stefanos Tsitsipas,GRE
2018-10-08,15,126774,1987,Stefanos Tsitsipas,GRE
2018-10-15,16,126774,2007,Stefanos Tsitsipas,GRE
2018-10-22,16,126774,2155,Stefanos Tsitsipas,GRE
2018-10-29,16,126774,2175,Stefanos Tsitsipas,GRE
2018-11-05,15,126774,2095,Stefanos Tsitsipas,GRE
2018-11-12,15,126774,2095,Stefanos Tsitsipas,GRE
2018-11-19,15,126774,2095,Stefanos Tsitsipas,GRE
2018-11-26,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-03,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-10,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-17,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-24,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-31,15,126774,2095,Stefanos Tsitsipas,GRE
2018-12-31,15,126774,2095,Stefanos Tsitsipas,GRE
2018-01-01,92,105041,605,Lukas Lacko,SVK
2018-01-08,90,105041,605,Lukas Lacko,SVK
2018-01-15,86,105041,621,Lukas Lacko,SVK
2018-01-29,96,105041,551,Lukas Lacko,SVK
2018-02-05,96,105041,551,Lukas Lacko,SVK
2018-02-12,99,105041,561,Lukas Lacko,SVK
2018-02-19,98,105041,561,Lukas Lacko,SVK
2018-02-26,101,105041,561,Lukas Lacko,SVK
2018-03-05,103,105041,561,Lukas Lacko,SVK
2018-03-19,104,105041,559,Lukas Lacko,SVK
2018-04-02,107,105041,540,Lukas Lacko,SVK
2018-04-09,107,105041,540,Lukas Lacko,SVK
2018-04-16,106,105041,540,Lukas Lacko,SVK
2018-04-23,105,105041,540,Lukas Lacko,SVK
2018-04-30,104,105041,540,Lukas Lacko,SVK
2018-05-07,99,105041,618,Lukas Lacko,SVK
2018-05-14,99,105041,614,Lukas Lacko,SVK
2018-05-21,100,105041,614,Lukas Lacko,SVK
2018-05-28,99,105041,614,Lukas Lacko,SVK
2018-06-11,94,105041,614,Lukas Lacko,SVK
2018-06-18,96,105041,612,Lukas Lacko,SVK
2018-06-25,94,105041,612,Lukas Lacko,SVK
2018-07-02,73,105041,752,Lukas Lacko,SVK
2018-07-16,71,105041,781,Lukas Lacko,SVK
2018-07-23,71,105041,771,Lukas Lacko,SVK
2018-07-30,75,105041,746,Lukas Lacko,SVK
2018-08-06,79,105041,736,Lukas Lacko,SVK
2018-08-13,80,105041,736,Lukas Lacko,SVK
2018-08-20,77,105041,736,Lukas Lacko,SVK
2018-08-27,77,105041,736,Lukas Lacko,SVK
2018-09-10,78,105041,720,Lukas Lacko,SVK
2018-09-17,77,105041,720,Lukas Lacko,SVK
2018-09-24,77,105041,730,Lukas Lacko,SVK
2018-10-01,80,105041,708,Lukas Lacko,SVK
