tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state
Acapulco,Hard,A,2018-02-26,105376,Peter Gojowczyk,GER,106412,Lucas Gomez,MEX
Acapulco,Hard,A,2018-02-26,106043,Diego Schwartzman,ARG,104269,Fernando Verdasco,ESP
Acapulco,Hard,A,2018-02-26,105992,Ryan Harrison,USA,104545,John Isner,USA
Acapulco,Hard,A,2018-02-26,106233,Dominic Thiem,AUT,111815,Cameron Norrie,GBR
Acapulco,Hard,A,2018-02-26,133430,Denis Shapovalov,CAN,105453,Kei Nishikori,JPN
Acapulco,Hard,A,2018-02-26,103970,David Ferrer,ESP,126094,Andrey Rublev,RUS
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,104999,Mischa Zverev,GER
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,105430,Radu Albot,MDA
Acapulco,Hard,A,2018-02-26,105173,Adrian Mannarino,FRA,105575,Ricardas Berankis,LTU
Acapulco,Hard,A,2018-02-26,111202,Hyeon Chung,KOR,105385,Donald Young,USA
Acapulco,Hard,A,2018-02-26,124014,Ernesto Escobedo,USA,106058,Jack Sock,USA
Acapulco,Hard,A,2018-02-26,105051,Matthew Ebden,AUS,105023,Sam Querrey,USA
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,105932,Nikoloz Basilashvili,GEO
Acapulco,Hard,A,2018-02-26,106423,Thanasi Kokkinakis,AUS,122330,Alexander Bublik,KAZ
Acapulco,Hard,A,2018-02-26,103852,Feliciano Lopez,ESP,106121,Taro Daniel,JPN
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,105376,Peter Gojowczyk,GER
Acapulco,Hard,A,2018-02-26,105992,Ryan Harrison,USA,106043,Diego Schwartzman,ARG
Acapulco,Hard,A,2018-02-26,106233,Dominic Thiem,AUT,133430,Denis Shapovalov,CAN
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,103970,David Ferrer,ESP
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,105173,Adrian Mannarino,FRA
Acapulco,Hard,A,2018-02-26,111202,Hyeon Chung,KOR,124014,Ernesto Escobedo,USA
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,105051,Matthew Ebden,AUS
Acapulco,Hard,A,2018-02-26,103852,Feliciano Lopez,ESP,106423,Thanasi Kokkinakis,AUS
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,105992,Ryan Harrison,USA
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,106233,Dominic Thiem,AUT
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111202,Hyeon Chung,KOR
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,103852,Feliciano Lopez,ESP
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,100644,Alexander Zverev,GER
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111577,Jared Donaldson,USA
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,104731,Kevin Anderson,RSA
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105208,Ernests Gulbis,LAT
Dubai,Hard,A,2018-02-26,111575,Karen Khachanov,RUS,104797,Denis Istomin,UZB
Dubai,Hard,A,2018-02-26,105526,Jan Lennard Struff,GER,104890,Andreas Haider Maurer,AUT
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,125802,Ilya Ivashka,BLR
Dubai,Hard,A,2018-02-26,106000,Damir Dzumhur,BIH,120424,Yannick Maden,GER
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,104882,Blaz Kavcic,SLO
Dubai,Hard,A,2018-02-26,104571,Marcos Baghdatis,CYP,104678,Viktor Troicki,SRB
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105341,Thomas Fabbiano,ITA
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,104755,Richard Gasquet,FRA
Dubai,Hard,A,2018-02-26,105332,Benoit Paire,FRA,106415,Yoshihito Nishioka,JPN
Dubai,Hard,A,2018-02-26,105732,Pierre Hugues Herbert,FRA,105311,Joao Sousa,POR
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104252,Florian Mayer,GER
Dubai,Hard,A,2018-02-26,104259,Philipp Kohlschreiber,GER,105163,Gleb Sakharov,FRA
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,105062,Mikhail Kukushkin,KAZ
Dubai,Hard,A,2018-02-26,104898,Robin Haase,NED,111460,Quentin Halys,FRA
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,105777,Grigor Dimitrov,BUL
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,111575,Karen Khachanov,RUS
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,105526,Jan Lennard Struff,GER
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,106000,Damir Dzumhur,BIH
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,104571,Marcos Baghdatis,CYP
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,105332,Benoit Paire,FRA
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,105732,Pierre Hugues Herbert,FRA
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,104898,Robin Haase,NED
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105216,Yuichi Sugita,JPN
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105539,Evgeny Donskoy,RUS
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106432,Borna Coric,CRO
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,126774,Stefanos Tsitsipas,GRE
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105936,Filip Krajinovic,SRB
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104291,Malek Jaziri,TUN
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106298,Lucas Pouille,FRA
Sao Paulo,Clay,A,2018-02-26,106249,Joao Domingues,POR,105952,Renzo Olivo,ARG
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105589,Gerald Melzer,AUT
Sao Paulo,Clay,A,2018-02-26,105643,Federico Delbonis,ARG,106148,Roberto Carballes Baena,ESP
Sao Paulo,Clay,A,2018-02-26,124116,Sebastian Ofner,AUT,106065,Marco Cecchinato,ITA
Sao Paulo,Clay,A,2018-02-26,104122,Carlos Berlocq,ARG,205734,Thiago Seyboth Wild,BRA
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,105671,Gastao Elias,POR
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,105815,Tennys Sandgren,USA
Sao Paulo,Clay,A,2018-02-26,106044,Nicolas Kicker,ARG,103607,Victor Estrella,DOM
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,105064,Thomaz Bellucci,BRA
Sao Paulo,Clay,A,2018-02-26,105550,Guido Pella,ARG,144895,Corentin Moutet,FRA
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105583,Dusan Lajovic,SRB
Sao Paulo,Clay,A,2018-02-26,106105,Guilherme Clezar,BRA,106329,Thiago Monteiro,BRA
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,106249,Joao Domingues,POR
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105643,Federico Delbonis,ARG
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,124116,Sebastian Ofner,AUT
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,104122,Carlos Berlocq,ARG
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,106044,Nicolas Kicker,ARG
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104792,Gael Monfils,FRA
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105550,Guido Pella,ARG
Sao Paulo,Clay,A,2018-02-26,105077,Albert Ramos,ESP,106105,Guilherme Clezar,BRA
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104198,Guillermo Garcia Lopez,ESP
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,104919,Leonardo Mayer,ARG
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104297,Rogerio Dutra Silva,BRA
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105077,Albert Ramos,ESP
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104655,Pablo Cuevas,URU
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,104547,Horacio Zeballos,ARG
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,111797,Nicolas Jarry,CHI
Indian Wells Masters,Hard,M,2018-03-05,105916,Marton Fucsovics,HUN,104678,Viktor Troicki,SRB
Indian Wells Masters,Hard,M,2018-03-05,105065,Tim Smyczek,USA,111513,Laslo Djere,SRB
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104468,Gilles Simon,FRA
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,105051,Matthew Ebden,AUS
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,111815,Cameron Norrie,GBR
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,103607,Victor Estrella,DOM
Indian Wells Masters,Hard,M,2018-03-05,105815,Tennys Sandgren,USA,105932,Nikoloz Basilashvili,GEO
Indian Wells Masters,Hard,M,2018-03-05,200282,Alex De Minaur,AUS,105526,Jan Lennard Struff,GER
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,104022,Mikhail Youzhny,RUS
Indian Wells Masters,Hard,M,2018-03-05,200000,Felix Auger Aliassime,CAN,105577,Vasek Pospisil,CAN
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,105376,Peter Gojowczyk,GER
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106415,Yoshihito Nishioka,JPN
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,103917,Nicolas Mahut,FRA
Indian Wells Masters,Hard,M,2018-03-05,104999,Mischa Zverev,GER,105062,Mikhail Kukushkin,KAZ
Indian Wells Masters,Hard,M,2018-03-05,124014,Ernesto Escobedo,USA,126207,Frances Tiafoe,USA
Indian Wells Masters,Hard,M,2018-03-05,105341,Thomas Fabbiano,ITA,105614,Bradley Klahn,USA
Indian Wells Masters,Hard,M,2018-03-05,105539,Evgeny Donskoy,RUS,111575,Karen Khachanov,RUS
Indian Wells Masters,Hard,M,2018-03-05,106044,Nicolas Kicker,ARG,106210,Jiri Vesely,CZE
Indian Wells Masters,Hard,M,2018-03-05,106421,Daniil Medvedev,RUS,105449,Steve Johnson,USA
Indian Wells Masters,Hard,M,2018-03-05,104547,Horacio Zeballos,ARG,105216,Yuichi Sugita,JPN
Indian Wells Masters,Hard,M,2018-03-05,111577,Jared Donaldson,USA,105960,Evan King,USA
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105385,Donald Young,USA
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,124187,Reilly Opelka,USA
Indian Wells Masters,Hard,M,2018-03-05,104269,Fernando Verdasco,ESP,105550,Guido Pella,ARG
Indian Wells Masters,Hard,M,2018-03-05,126774,Stefanos Tsitsipas,GRE,105430,Radu Albot,MDA
Indian Wells Masters,Hard,M,2018-03-05,133430,Denis Shapovalov,CAN,105575,Ricardas Berankis,LTU
Indian Wells Masters,Hard,M,2018-03-05,105583,Dusan Lajovic,SRB,105041,Lukas Lacko,SVK
Indian Wells Masters,Hard,M,2018-03-05,109739,Maximilian Marterer,GER,103333,Ivo Karlovic,CRO
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,103898,Julien Benneteau,FRA
Indian Wells Masters,Hard,M,2018-03-05,105166,Peter Polansky,CAN,105657,Marius Copil,ROU
Indian Wells Masters,Hard,M,2018-03-05,106283,Mitchell Krueger,USA,105332,Benoit Paire,FRA
Indian Wells Masters,Hard,M,2018-03-05,105643,Federico Delbonis,ARG,105992,Ryan Harrison,USA
Indian Wells Masters,Hard,M,2018-03-05,105227,Marin Cilic,CRO,105916,Marton Fucsovics,HUN
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105065,Tim Smyczek,USA
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104180,Gilles Muller,LUX
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,104545,John Isner,USA
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,104925,Novak Djokovic,SRB
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,105074,Ruben Bemelmans,BEL
Indian Wells Masters,Hard,M,2018-03-05,103970,David Ferrer,ESP,105815,Tennys Sandgren,USA
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,200282,Alex De Minaur,AUS
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,100644,Alexander Zverev,GER
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,200000,Felix Auger Aliassime,CAN
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,106378,Kyle Edmund,GBR
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106043,Diego Schwartzman,ARG
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,106298,Lucas Pouille,FRA
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,104999,Mischa Zverev,GER
Indian Wells Masters,Hard,M,2018-03-05,103852,Feliciano Lopez,ESP,124014,Ernesto Escobedo,USA
Indian Wells Masters,Hard,M,2018-03-05,106058,Jack Sock,USA,105341,Thomas Fabbiano,ITA
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,105539,Evgeny Donskoy,RUS
Indian Wells Masters,Hard,M,2018-03-05,106044,Nicolas Kicker,ARG,106000,Damir Dzumhur,BIH
Indian Wells Masters,Hard,M,2018-03-05,106421,Daniil Medvedev,RUS,126610,Matteo Berrettini,ITA
Indian Wells Masters,Hard,M,2018-03-05,105807,Pablo Carreno Busta,ESP,104547,Horacio Zeballos,ARG
Indian Wells Masters,Hard,M,2018-03-05,105138,Roberto Bautista Agut,ESP,111577,Jared Donaldson,USA
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105077,Albert Ramos,ESP
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,126094,Andrey Rublev,RUS
Indian Wells Masters,Hard,M,2018-03-05,104269,Fernando Verdasco,ESP,105777,Grigor Dimitrov,BUL
Indian Wells Masters,Hard,M,2018-03-05,106233,Dominic Thiem,AUT,126774,Stefanos Tsitsipas,GRE
Indian Wells Masters,Hard,M,2018-03-05,104655,Pablo Cuevas,URU,133430,Denis Shapovalov,CAN
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,105583,Dusan Lajovic,SRB
Indian Wells Masters,Hard,M,2018-03-05,104607,Tomas Berdych,CZE,109739,Maximilian Marterer,GER
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,104926,Fabio Fognini,ITA
Indian Wells Masters,Hard,M,2018-03-05,105173,Adrian Mannarino,FRA,105166,Peter Polansky,CAN
Indian Wells Masters,Hard,M,2018-03-05,105936,Filip Krajinovic,SRB,106283,Mitchell Krueger,USA
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,105643,Federico Delbonis,ARG
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105227,Marin Cilic,CRO
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104792,Gael Monfils,FRA
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,106121,Taro Daniel,JPN
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,103970,David Ferrer,ESP
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,105311,Joao Sousa,POR
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,104534,Dudi Sela,ISR
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,106026,Yuki Bhambri,IND
Indian Wells Masters,Hard,M,2018-03-05,103852,Feliciano Lopez,ESP,106058,Jack Sock,USA
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,106044,Nicolas Kicker,ARG
Indian Wells Masters,Hard,M,2018-03-05,105807,Pablo Carreno Busta,ESP,106421,Daniil Medvedev,RUS
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105138,Roberto Bautista Agut,ESP
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,104269,Fernando Verdasco,ESP
Indian Wells Masters,Hard,M,2018-03-05,104655,Pablo Cuevas,URU,106233,Dominic Thiem,AUT
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,104607,Tomas Berdych,CZE
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,105173,Adrian Mannarino,FRA
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105732,Pierre Hugues Herbert,FRA
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,104919,Leonardo Mayer,ARG
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,104571,Marcos Baghdatis,CYP
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,103852,Feliciano Lopez,ESP
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,105807,Pablo Carreno Busta,ESP
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,126203,Taylor Fritz,USA
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,104655,Pablo Cuevas,URU
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,104871,Jeremy Chardy,FRA
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,104259,Philipp Kohlschreiber,GER
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,105023,Sam Querrey,USA
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,104731,Kevin Anderson,RSA
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,111202,Hyeon Chung,KOR
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,105683,Milos Raonic,CAN
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,106432,Borna Coric,CRO
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,103819,Roger Federer,SUI
Miami Masters,Hard,M,2018-03-19,105732,Pierre Hugues Herbert,FRA,126203,Taylor Fritz,USA
Miami Masters,Hard,M,2018-03-19,105577,Vasek Pospisil,CAN,103333,Ivo Karlovic,CRO
Miami Masters,Hard,M,2018-03-19,104022,Mikhail Youzhny,RUS,105550,Guido Pella,ARG
Miami Masters,Hard,M,2018-03-19,106210,Jiri Vesely,CZE,105041,Lukas Lacko,SVK
Miami Masters,Hard,M,2018-03-19,111581,Michael Mmoh,USA,111153,Christopher Eubanks,USA
Miami Masters,Hard,M,2018-03-19,105051,Matthew Ebden,AUS,104468,Gilles Simon,FRA
Miami Masters,Hard,M,2018-03-19,111577,Jared Donaldson,USA,104571,Marcos Baghdatis,CYP
Miami Masters,Hard,M,2018-03-19,105311,Joao Sousa,POR,105992,Ryan Harrison,USA
Miami Masters,Hard,M,2018-03-19,109739,Maximilian Marterer,GER,105916,Marton Fucsovics,HUN
Miami Masters,Hard,M,2018-03-19,104871,Jeremy Chardy,FRA,104297,Rogerio Dutra Silva,BRA
Miami Masters,Hard,M,2018-03-19,144707,Mikael Ymer,SWE,105526,Jan Lennard Struff,GER
Miami Masters,Hard,M,2018-03-19,111797,Nicolas Jarry,CHI,111815,Cameron Norrie,GBR
Miami Masters,Hard,M,2018-03-19,105332,Benoit Paire,FRA,104999,Mischa Zverev,GER
Miami Masters,Hard,M,2018-03-19,106281,Liam Broady,GBR,106216,Bjorn Fratangelo,USA
Miami Masters,Hard,M,2018-03-19,105357,John Millman,AUS,105376,Peter Gojowczyk,GER
Miami Masters,Hard,M,2018-03-19,104898,Robin Haase,NED,105216,Yuichi Sugita,JPN
Miami Masters,Hard,M,2018-03-19,106026,Yuki Bhambri,IND,105806,Mirza Basic,BIH
Miami Masters,Hard,M,2018-03-19,104919,Leonardo Mayer,ARG,105385,Donald Young,USA
Miami Masters,Hard,M,2018-03-19,133430,Denis Shapovalov,CAN,104678,Viktor Troicki,SRB
Miami Masters,Hard,M,2018-03-19,105430,Radu Albot,MDA,105575,Ricardas Berankis,LTU
Miami Masters,Hard,M,2018-03-19,200095,Nicola Kuhn,ESP,105985,Darian King,BAR
Miami Masters,Hard,M,2018-03-19,105583,Dusan Lajovic,SRB,104547,Horacio Zeballos,ARG
Miami Masters,Hard,M,2018-03-19,105539,Evgeny Donskoy,RUS,105379,Aljaz Bedene,SLO
Miami Masters,Hard,M,2018-03-19,106421,Daniil Medvedev,RUS,126774,Stefanos Tsitsipas,GRE
Miami Masters,Hard,M,2018-03-19,105932,Nikoloz Basilashvili,GEO,105341,Thomas Fabbiano,ITA
Miami Masters,Hard,M,2018-03-19,105657,Marius Copil,ROU,105062,Mikhail Kukushkin,KAZ
Miami Masters,Hard,M,2018-03-19,126207,Frances Tiafoe,USA,106044,Nicolas Kicker,ARG
Miami Masters,Hard,M,2018-03-19,106415,Yoshihito Nishioka,JPN,200282,Alex De Minaur,AUS
Miami Masters,Hard,M,2018-03-19,104797,Denis Istomin,UZB,200175,Miomir Kecmanovic,SRB
Miami Masters,Hard,M,2018-03-19,105449,Steve Johnson,USA,103607,Victor Estrella,DOM
Miami Masters,Hard,M,2018-03-19,104198,Guillermo Garcia Lopez,ESP,105815,Tennys Sandgren,USA
Miami Masters,Hard,M,2018-03-19,106423,Thanasi Kokkinakis,AUS,123921,Calvin Hemery,FRA
Miami Masters,Hard,M,2018-03-19,105227,Marin Cilic,CRO,105732,Pierre Hugues Herbert,FRA
Miami Masters,Hard,M,2018-03-19,105577,Vasek Pospisil,CAN,126094,Andrey Rublev,RUS
Miami Masters,Hard,M,2018-03-19,104022,Mikhail Youzhny,RUS,104180,Gilles Muller,LUX
Miami Masters,Hard,M,2018-03-19,104545,John Isner,USA,106210,Jiri Vesely,CZE
Miami Masters,Hard,M,2018-03-19,111581,Michael Mmoh,USA,105138,Roberto Bautista Agut,ESP
Miami Masters,Hard,M,2018-03-19,111202,Hyeon Chung,KOR,105051,Matthew Ebden,AUS
Miami Masters,Hard,M,2018-03-19,111577,Jared Donaldson,USA,103852,Feliciano Lopez,ESP
Miami Masters,Hard,M,2018-03-19,105311,Joao Sousa,POR,105676,David Goffin,BEL
Miami Masters,Hard,M,2018-03-19,105777,Grigor Dimitrov,BUL,109739,Maximilian Marterer,GER
Miami Masters,Hard,M,2018-03-19,104871,Jeremy Chardy,FRA,104755,Richard Gasquet,FRA
Miami Masters,Hard,M,2018-03-19,105683,Milos Raonic,CAN,144707,Mikael Ymer,SWE
Miami Masters,Hard,M,2018-03-19,106043,Diego Schwartzman,ARG,111797,Nicolas Jarry,CHI
Miami Masters,Hard,M,2018-03-19,105332,Benoit Paire,FRA,104925,Novak Djokovic,SRB
Miami Masters,Hard,M,2018-03-19,105936,Filip Krajinovic,SRB,106281,Liam Broady,GBR
Miami Masters,Hard,M,2018-03-19,105453,Kei Nishikori,JPN,105357,John Millman,AUS
Miami Masters,Hard,M,2018-03-19,105223,Juan Martin del Potro,ARG,104898,Robin Haase,NED
Miami Masters,Hard,M,2018-03-19,106058,Jack Sock,USA,106026,Yuki Bhambri,IND
Miami Masters,Hard,M,2018-03-19,106432,Borna Coric,CRO,104919,Leonardo Mayer,ARG
Miami Masters,Hard,M,2018-03-19,133430,Denis Shapovalov,CAN,106000,Damir Dzumhur,BIH
Miami Masters,Hard,M,2018-03-19,105023,Sam Querrey,USA,105430,Radu Albot,MDA
Miami Masters,Hard,M,2018-03-19,104926,Fabio Fognini,ITA,200095,Nicola Kuhn,ESP
Miami Masters,Hard,M,2018-03-19,106401,Nick Kyrgios,AUS,105583,Dusan Lajovic,SRB
Miami Masters,Hard,M,2018-03-19,103970,David Ferrer,ESP,105539,Evgeny Donskoy,RUS
Miami Masters,Hard,M,2018-03-19,100644,Alexander Zverev,GER,106421,Daniil Medvedev,RUS
Miami Masters,Hard,M,2018-03-19,104731,Kevin Anderson,RSA,105932,Nikoloz Basilashvili,GEO
Miami Masters,Hard,M,2018-03-19,111575,Karen Khachanov,RUS,105657,Marius Copil,ROU
Miami Masters,Hard,M,2018-03-19,126207,Frances Tiafoe,USA,106378,Kyle Edmund,GBR
Miami Masters,Hard,M,2018-03-19,104607,Tomas Berdych,CZE,106415,Yoshihito Nishioka,JPN
Miami Masters,Hard,M,2018-03-19,105807,Pablo Carreno Busta,ESP,104797,Denis Istomin,UZB
Miami Masters,Hard,M,2018-03-19,105449,Steve Johnson,USA,105173,Adrian Mannarino,FRA
Miami Masters,Hard,M,2018-03-19,104269,Fernando Verdasco,ESP,104198,Guillermo Garcia Lopez,ESP
Miami Masters,Hard,M,2018-03-19,106423,Thanasi Kokkinakis,AUS,103819,Roger Federer,SUI
Miami Masters,Hard,M,2018-03-19,105227,Marin Cilic,CRO,105577,Vasek Pospisil,CAN
Miami Masters,Hard,M,2018-03-19,104545,John Isner,USA,104022,Mikhail Youzhny,RUS
Miami Masters,Hard,M,2018-03-19,111202,Hyeon Chung,KOR,111581,Michael Mmoh,USA
Miami Masters,Hard,M,2018-03-19,105311,Joao Sousa,POR,111577,Jared Donaldson,USA
Miami Masters,Hard,M,2018-03-19,104871,Jeremy Chardy,FRA,105777,Grigor Dimitrov,BUL
Miami Masters,Hard,M,2018-03-19,105683,Milos Raonic,CAN,106043,Diego Schwartzman,ARG
Miami Masters,Hard,M,2018-03-19,105936,Filip Krajinovic,SRB,105332,Benoit Paire,FRA
Miami Masters,Hard,M,2018-03-19,105223,Juan Martin del Potro,ARG,105453,Kei Nishikori,JPN
Miami Masters,Hard,M,2018-03-19,106432,Borna Coric,CRO,106058,Jack Sock,USA
Miami Masters,Hard,M,2018-03-19,133430,Denis Shapovalov,CAN,105023,Sam Querrey,USA
Miami Masters,Hard,M,2018-03-19,106401,Nick Kyrgios,AUS,104926,Fabio Fognini,ITA
Miami Masters,Hard,M,2018-03-19,100644,Alexander Zverev,GER,103970,David Ferrer,ESP
Miami Masters,Hard,M,2018-03-19,104731,Kevin Anderson,RSA,111575,Karen Khachanov,RUS
