tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,winner_rank,winner_points,loser_rank,loser_points
Delray Beach,Hard,A,2018-02-19,105223,Juan Martin del Potro,ARG,104871,Jeremy Chardy,FRA,5,5300,40,1050
Delray Beach,Hard,A,2018-02-19,126207,Frances Tiafoe,USA,105051,Matthew Ebden,AUS,39,1080,46,1001
Delray Beach,Hard,A,2018-02-19,105015,Franko Skugor,CRO,122330,Alexander Bublik,KAZ,357,57,162,323
Delray Beach,Hard,A,2018-02-19,111202,Hyeon Chung,KOR,111815,Cameron Norrie,GBR,25,1585,90,627
Delray Beach,Hard,A,2018-02-19,126203,Taylor Fritz,USA,105023,Sam Querrey,USA,49,974,51,955
Delray Beach,Hard,A,2018-02-19,104022,Mikhail Youzhny,RUS,104534,Dudi Sela,ISR,0,0,236,205
Delray Beach,Hard,A,2018-02-19,133430,Denis Shapovalov,CAN,103333,Ivo Karlovic,CRO,27,1440,100,589
Delray Beach,Hard,A,2018-02-19,111577,Jared Donaldson,USA,105166,Peter Polansky,CAN,111,520,119,482
Delray Beach,Hard,A,2018-02-19,105683,Milos Raonic,CAN,106121,Taro Daniel,JPN,18,1855,77,691
Delray Beach,Hard,A,2018-02-19,105449,Steve Johnson,USA,105932,Nikoloz Basilashvili,GEO,33,1190,21,1795
Delray Beach,Hard,A,2018-02-19,105385,Donald Young,USA,106368,Ramkumar Ramanathan,IND,248,183,132,433
Delray Beach,Hard,A,2018-02-19,105539,Evgeny Donskoy,RUS,105985,Darian King,BAR,97,594,198,260
Delray Beach,Hard,A,2018-02-19,104545,John Isner,USA,105430,Radu Albot,MDA,10,3155,98,592
Delray Beach,Hard,A,2018-02-19,105376,Peter Gojowczyk,GER,105041,Lukas Lacko,SVK,59,855,114,514
Delray Beach,Hard,A,2018-02-19,124187,Reilly Opelka,USA,105992,Ryan Harrison,USA,99,590,62,810
Delray Beach,Hard,A,2018-02-19,106058,Jack Sock,USA,105441,John Patrick Smith,AUS,106,540,193,264
Delray Beach,Hard,A,2018-02-19,126207,Frances Tiafoe,USA,105223,Juan Martin del Potro,ARG,39,1080,5,5300
Delray Beach,Hard,A,2018-02-19,111202,Hyeon Chung,KOR,105015,Franko Skugor,CRO,25,1585,357,57
Delray Beach,Hard,A,2018-02-19,126203,Taylor Fritz,USA,104022,Mikhail Youzhny,RUS,49,974,0,0
Delray Beach,Hard,A,2018-02-19,133430,Denis Shapovalov,CAN,111577,Jared Donaldson,USA,27,1440,111,520
Delray Beach,Hard,A,2018-02-19,105449,Steve Johnson,USA,105683,Milos Raonic,CAN,33,1190,18,1855
Delray Beach,Hard,A,2018-02-19,105539,Evgeny Donskoy,RUS,105385,Donald Young,USA,97,594,248,183
Delray Beach,Hard,A,2018-02-19,105376,Peter Gojowczyk,GER,104545,John Isner,USA,59,855,10,3155
Delray Beach,Hard,A,2018-02-19,124187,Reilly Opelka,USA,106058,Jack Sock,USA,99,590,106,540
Delray Beach,Hard,A,2018-02-19,126207,Frances Tiafoe,USA,111202,Hyeon Chung,KOR,39,1080,25,1585
Delray Beach,Hard,A,2018-02-19,133430,Denis Shapovalov,CAN,126203,Taylor Fritz,USA,27,1440,49,974
Delray Beach,Hard,A,2018-02-19,105449,Steve Johnson,USA,105539,Evgeny Donskoy,RUS,33,1190,97,594
Delray Beach,Hard,A,2018-02-19,105376,Peter Gojowczyk,GER,124187,Reilly Opelka,USA,59,855,99,590
Delray Beach,Hard,A,2018-02-19,126207,Frances Tiafoe,USA,133430,Denis Shapovalov,CAN,39,1080,27,1440
Delray Beach,Hard,A,2018-02-19,105376,Peter Gojowczyk,GER,105449,Steve Johnson,USA,59,855,33,1190
Delray Beach,Hard,A,2018-02-19,126207,Frances Tiafoe,USA,105376,Peter Gojowczyk,GER,39,1080,59,855
Marseille,Hard,A,2018-02-19,125802,Ilya Ivashka,BLR,111513,Laslo Djere,SRB,91,622,93,621
Marseille,Hard,A,2018-02-19,103917,Nicolas Mahut,FRA,126774,Stefanos Tsitsipas,GRE,190,270,15,2095
Marseille,Hard,A,2018-02-19,104180,Gilles Muller,LUX,104660,Sergiy Stakhovsky,UKR,138,413,134,424
Marseille,Hard,A,2018-02-19,105732,Pierre Hugues Herbert,FRA,105613,Norbert Gombos,SVK,55,903,247,189
Marseille,Hard,A,2018-02-19,104468,Gilles Simon,FRA,109739,Maximilian Marterer,GER,30,1370,74,706
Marseille,Hard,A,2018-02-19,105936,Filip Krajinovic,SRB,105311,Joao Sousa,POR,94,620,44,1017
Marseille,Hard,A,2018-02-19,106000,Damir Dzumhur,BIH,105062,Mikhail Kukushkin,KAZ,47,985,53,935
Marseille,Hard,A,2018-02-19,105341,Thomas Fabbiano,ITA,200000,Felix Auger Aliassime,CAN,101,573,108,527
Marseille,Hard,A,2018-02-19,105882,Stefano Travaglia,ITA,200384,Hugo Gaston,FRA,133,426,0,0
Marseille,Hard,A,2018-02-19,111575,Karen Khachanov,RUS,105074,Ruben Bemelmans,BEL,11,2835,117,496
Marseille,Hard,A,2018-02-19,104999,Mischa Zverev,GER,104882,Blaz Kavcic,SLO,69,750,206,246
Marseille,Hard,A,2018-02-19,103898,Julien Benneteau,FRA,104291,Malek Jaziri,TUN,0,0,45,1014
Marseille,Hard,A,2018-02-19,125802,Ilya Ivashka,BLR,104527,Stan Wawrinka,SUI,91,622,66,785
Marseille,Hard,A,2018-02-19,103917,Nicolas Mahut,FRA,104180,Gilles Muller,LUX,190,270,138,413
Marseille,Hard,A,2018-02-19,106298,Lucas Pouille,FRA,105732,Pierre Hugues Herbert,FRA,32,1245,55,903
Marseille,Hard,A,2018-02-19,105936,Filip Krajinovic,SRB,104468,Gilles Simon,FRA,94,620,30,1370
Marseille,Hard,A,2018-02-19,106000,Damir Dzumhur,BIH,105341,Thomas Fabbiano,ITA,47,985,101,573
Marseille,Hard,A,2018-02-19,104607,Tomas Berdych,CZE,105882,Stefano Travaglia,ITA,71,715,133,426
Marseille,Hard,A,2018-02-19,111575,Karen Khachanov,RUS,104999,Mischa Zverev,GER,11,2835,69,750
Marseille,Hard,A,2018-02-19,103898,Julien Benneteau,FRA,105138,Roberto Bautista Agut,ESP,0,0,24,1605
Marseille,Hard,A,2018-02-19,125802,Ilya Ivashka,BLR,103917,Nicolas Mahut,FRA,91,622,190,270
Marseille,Hard,A,2018-02-19,106298,Lucas Pouille,FRA,105936,Filip Krajinovic,SRB,32,1245,94,620
Marseille,Hard,A,2018-02-19,104607,Tomas Berdych,CZE,106000,Damir Dzumhur,BIH,71,715,47,985
Marseille,Hard,A,2018-02-19,111575,Karen Khachanov,RUS,103898,Julien Benneteau,FRA,11,2835,0,0
Marseille,Hard,A,2018-02-19,106298,Lucas Pouille,FRA,125802,Ilya Ivashka,BLR,32,1245,91,622
Marseille,Hard,A,2018-02-19,111575,Karen Khachanov,RUS,104607,Tomas Berdych,CZE,11,2835,71,715
Marseille,Hard,A,2018-02-19,111575,Karen Khachanov,RUS,106298,Lucas Pouille,FRA,11,2835,32,1245
Rio de Janeiro,Clay,A,2018-02-19,106233,Dominic Thiem,AUT,105583,Dusan Lajovic,SRB,8,4095,48,985
Rio de Janeiro,Clay,A,2018-02-19,104665,Pablo Andujar,ESP,105589,Gerald Melzer,AUT,82,658,244,192
Rio de Janeiro,Clay,A,2018-02-19,106044,Nicolas Kicker,ARG,103607,Victor Estrella,DOM,178,285,278,138
Rio de Janeiro,Clay,A,2018-02-19,104269,Fernando Verdasco,ESP,104919,Leonardo Mayer,ARG,28,1410,56,895
Rio de Janeiro,Clay,A,2018-02-19,105807,Pablo Carreno Busta,ESP,106065,Marco Cecchinato,ITA,23,1705,20,1819
Rio de Janeiro,Clay,A,2018-02-19,105379,Aljaz Bedene,SLO,104890,Andreas Haider Maurer,AUT,67,780,391,38
Rio de Janeiro,Clay,A,2018-02-19,105815,Tennys Sandgren,USA,106148,Roberto Carballes Baena,ESP,61,814,73,714
Rio de Janeiro,Clay,A,2018-02-19,104926,Fabio Fognini,ITA,105064,Thomaz Bellucci,BRA,13,2315,225,222
Rio de Janeiro,Clay,A,2018-02-19,104655,Pablo Cuevas,URU,106329,Thiago Monteiro,BRA,88,630,120,475
Rio de Janeiro,Clay,A,2018-02-19,105671,Gastao Elias,POR,105550,Guido Pella,ARG,263,159,58,860
Rio de Janeiro,Clay,A,2018-02-19,111797,Nicolas Jarry,CHI,104198,Guillermo Garcia Lopez,ESP,43,1022,105,543
Rio de Janeiro,Clay,A,2018-02-19,105077,Albert Ramos,ESP,104297,Rogerio Dutra Silva,BRA,65,790,159,332
Rio de Janeiro,Clay,A,2018-02-19,106043,Diego Schwartzman,ARG,134770,Casper Ruud,NOR,17,1880,112,518
Rio de Janeiro,Clay,A,2018-02-19,105643,Federico Delbonis,ARG,106210,Jiri Vesely,CZE,80,678,89,629
Rio de Janeiro,Clay,A,2018-02-19,104792,Gael Monfils,FRA,104547,Horacio Zeballos,ARG,29,1400,173,300
Rio de Janeiro,Clay,A,2018-02-19,105227,Marin Cilic,CRO,104122,Carlos Berlocq,ARG,7,4250,139,411
Rio de Janeiro,Clay,A,2018-02-19,106233,Dominic Thiem,AUT,104665,Pablo Andujar,ESP,8,4095,82,658
Rio de Janeiro,Clay,A,2018-02-19,104269,Fernando Verdasco,ESP,106044,Nicolas Kicker,ARG,28,1410,178,285
Rio de Janeiro,Clay,A,2018-02-19,105379,Aljaz Bedene,SLO,105807,Pablo Carreno Busta,ESP,67,780,23,1705
Rio de Janeiro,Clay,A,2018-02-19,104926,Fabio Fognini,ITA,105815,Tennys Sandgren,USA,13,2315,61,814
Rio de Janeiro,Clay,A,2018-02-19,104655,Pablo Cuevas,URU,105671,Gastao Elias,POR,88,630,263,159
Rio de Janeiro,Clay,A,2018-02-19,111797,Nicolas Jarry,CHI,105077,Albert Ramos,ESP,43,1022,65,790
Rio de Janeiro,Clay,A,2018-02-19,106043,Diego Schwartzman,ARG,105643,Federico Delbonis,ARG,17,1880,80,678
Rio de Janeiro,Clay,A,2018-02-19,104792,Gael Monfils,FRA,105227,Marin Cilic,CRO,29,1400,7,4250
Rio de Janeiro,Clay,A,2018-02-19,104269,Fernando Verdasco,ESP,106233,Dominic Thiem,AUT,28,1410,8,4095
Rio de Janeiro,Clay,A,2018-02-19,104926,Fabio Fognini,ITA,105379,Aljaz Bedene,SLO,13,2315,67,780
Rio de Janeiro,Clay,A,2018-02-19,111797,Nicolas Jarry,CHI,104655,Pablo Cuevas,URU,43,1022,88,630
Rio de Janeiro,Clay,A,2018-02-19,106043,Diego Schwartzman,ARG,104792,Gael Monfils,FRA,17,1880,29,1400
Rio de Janeiro,Clay,A,2018-02-19,104269,Fernando Verdasco,ESP,104926,Fabio Fognini,ITA,28,1410,13,2315
Rio de Janeiro,Clay,A,2018-02-19,106043,Diego Schwartzman,ARG,111797,Nicolas Jarry,CHI,17,1880,43,1022
Rio de Janeiro,Clay,A,2018-02-19,106043,Diego Schwartzman,ARG,104269,Fernando Verdasco,ESP,17,1880,28,1410
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,111456,Mackenzie McDonald,USA,4,6385,78,688
Acapulco,Hard,A,2018-02-26,105376,Peter Gojowczyk,GER,106412,Lucas Gomez,MEX,59,855,517,10
Acapulco,Hard,A,2018-02-26,106043,Diego Schwartzman,ARG,104269,Fernando Verdasco,ESP,17,1880,28,1410
Acapulco,Hard,A,2018-02-26,105992,Ryan Harrison,USA,104545,John Isner,USA,62,810,10,3155
Acapulco,Hard,A,2018-02-26,106233,Dominic Thiem,AUT,111815,Cameron Norrie,GBR,8,4095,90,627
Acapulco,Hard,A,2018-02-26,133430,Denis Shapovalov,CAN,105453,Kei Nishikori,JPN,27,1440,9,3590
Acapulco,Hard,A,2018-02-26,103970,David Ferrer,ESP,126094,Andrey Rublev,RUS,125,460,68,760
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,104999,Mischa Zverev,GER,5,5300,69,750
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,105430,Radu Albot,MDA,6,4710,98,592
Acapulco,Hard,A,2018-02-26,105173,Adrian Mannarino,FRA,105575,Ricardas Berankis,LTU,42,1045,116,507
Acapulco,Hard,A,2018-02-26,111202,Hyeon Chung,KOR,105385,Donald Young,USA,25,1585,248,183
Acapulco,Hard,A,2018-02-26,124014,Ernesto Escobedo,USA,106058,Jack Sock,USA,187,272,106,540
Acapulco,Hard,A,2018-02-26,105051,Matthew Ebden,AUS,105023,Sam Querrey,USA,46,1001,51,955
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,105932,Nikoloz Basilashvili,GEO,111,520,21,1795
Acapulco,Hard,A,2018-02-26,106423,Thanasi Kokkinakis,AUS,122330,Alexander Bublik,KAZ,146,367,162,323
Acapulco,Hard,A,2018-02-26,103852,Feliciano Lopez,ESP,106121,Taro Daniel,JPN,64,795,77,691
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,105376,Peter Gojowczyk,GER,4,6385,59,855
Acapulco,Hard,A,2018-02-26,105992,Ryan Harrison,USA,106043,Diego Schwartzman,ARG,62,810,17,1880
Acapulco,Hard,A,2018-02-26,106233,Dominic Thiem,AUT,133430,Denis Shapovalov,CAN,8,4095,27,1440
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,103970,David Ferrer,ESP,5,5300,125,460
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,105173,Adrian Mannarino,FRA,6,4710,42,1045
Acapulco,Hard,A,2018-02-26,111202,Hyeon Chung,KOR,124014,Ernesto Escobedo,USA,25,1585,187,272
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,105051,Matthew Ebden,AUS,111,520,46,1001
Acapulco,Hard,A,2018-02-26,103852,Feliciano Lopez,ESP,106423,Thanasi Kokkinakis,AUS,64,795,146,367
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,105992,Ryan Harrison,USA,4,6385,62,810
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,106233,Dominic Thiem,AUT,5,5300,8,4095
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111202,Hyeon Chung,KOR,6,4710,25,1585
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,103852,Feliciano Lopez,ESP,111,520,64,795
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,100644,Alexander Zverev,GER,5,5300,4,6385
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111577,Jared Donaldson,USA,6,4710,111,520
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,104731,Kevin Anderson,RSA,5,5300,6,4710
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105208,Ernests Gulbis,LAT,32,1245,95,612
Dubai,Hard,A,2018-02-26,111575,Karen Khachanov,RUS,104797,Denis Istomin,UZB,11,2835,92,622
Dubai,Hard,A,2018-02-26,105526,Jan Lennard Struff,GER,104890,Andreas Haider Maurer,AUT,57,875,391,38
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,125802,Ilya Ivashka,BLR,145,370,91,622
Dubai,Hard,A,2018-02-26,106000,Damir Dzumhur,BIH,120424,Yannick Maden,GER,47,985,126,460
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,104882,Blaz Kavcic,SLO,97,594,206,246
Dubai,Hard,A,2018-02-26,104571,Marcos Baghdatis,CYP,104678,Viktor Troicki,SRB,124,460,205,247
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105341,Thomas Fabbiano,ITA,94,620,101,573
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,104755,Richard Gasquet,FRA,12,2480,26,1535
Dubai,Hard,A,2018-02-26,105332,Benoit Paire,FRA,106415,Yoshihito Nishioka,JPN,52,935,75,701
Dubai,Hard,A,2018-02-26,105732,Pierre Hugues Herbert,FRA,105311,Joao Sousa,POR,55,903,44,1017
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104252,Florian Mayer,GER,24,1605,256,168
Dubai,Hard,A,2018-02-26,104259,Philipp Kohlschreiber,GER,105163,Gleb Sakharov,FRA,34,1125,238,202
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,105062,Mikhail Kukushkin,KAZ,15,2095,53,935
Dubai,Hard,A,2018-02-26,104898,Robin Haase,NED,111460,Quentin Halys,FRA,50,965,128,445
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,105777,Grigor Dimitrov,BUL,45,1014,19,1835
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,111575,Karen Khachanov,RUS,32,1245,11,2835
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,105526,Jan Lennard Struff,GER,145,370,57,875
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,106000,Damir Dzumhur,BIH,97,594,47,985
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,104571,Marcos Baghdatis,CYP,94,620,124,460
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,105332,Benoit Paire,FRA,12,2480,52,935
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,105732,Pierre Hugues Herbert,FRA,24,1605,55,903
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER,15,2095,34,1125
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,104898,Robin Haase,NED,45,1014,50,965
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105216,Yuichi Sugita,JPN,32,1245,145,370
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105539,Evgeny Donskoy,RUS,94,620,97,594
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106432,Borna Coric,CRO,24,1605,12,2480
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,126774,Stefanos Tsitsipas,GRE,45,1014,15,2095
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105936,Filip Krajinovic,SRB,32,1245,94,620
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104291,Malek Jaziri,TUN,24,1605,45,1014
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106298,Lucas Pouille,FRA,24,1605,32,1245
Sao Paulo,Clay,A,2018-02-26,106249,Joao Domingues,POR,105952,Renzo Olivo,ARG,224,223,331,71
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105589,Gerald Melzer,AUT,105,543,244,192
Sao Paulo,Clay,A,2018-02-26,105643,Federico Delbonis,ARG,106148,Roberto Carballes Baena,ESP,80,678,73,714
Sao Paulo,Clay,A,2018-02-26,124116,Sebastian Ofner,AUT,106065,Marco Cecchinato,ITA,179,285,20,1819
Sao Paulo,Clay,A,2018-02-26,104122,Carlos Berlocq,ARG,205734,Thiago Seyboth Wild,BRA,139,411,449,19
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,105671,Gastao Elias,POR,56,895,263,159
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,105815,Tennys Sandgren,USA,159,332,61,814
Sao Paulo,Clay,A,2018-02-26,106044,Nicolas Kicker,ARG,103607,Victor Estrella,DOM,178,285,278,138
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,105064,Thomaz Bellucci,BRA,173,300,225,222
Sao Paulo,Clay,A,2018-02-26,105550,Guido Pella,ARG,144895,Corentin Moutet,FRA,58,860,144,372
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105583,Dusan Lajovic,SRB,43,1022,48,985
Sao Paulo,Clay,A,2018-02-26,106105,Guilherme Clezar,BRA,106329,Thiago Monteiro,BRA,232,214,120,475
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,106249,Joao Domingues,POR,13,2315,224,223
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105643,Federico Delbonis,ARG,105,543,80,678
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,124116,Sebastian Ofner,AUT,88,630,179,285
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,104122,Carlos Berlocq,ARG,56,895,139,411
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,106044,Nicolas Kicker,ARG,159,332,178,285
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104792,Gael Monfils,FRA,173,300,29,1400
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105550,Guido Pella,ARG,43,1022,58,860
Sao Paulo,Clay,A,2018-02-26,105077,Albert Ramos,ESP,106105,Guilherme Clezar,BRA,65,790,232,214
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104198,Guillermo Garcia Lopez,ESP,13,2315,105,543
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,104919,Leonardo Mayer,ARG,88,630,56,895
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104297,Rogerio Dutra Silva,BRA,173,300,159,332
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105077,Albert Ramos,ESP,43,1022,65,790
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104655,Pablo Cuevas,URU,13,2315,88,630
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,104547,Horacio Zeballos,ARG,43,1022,173,300
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,111797,Nicolas Jarry,CHI,13,2315,43,1022
Indian Wells Masters,Hard,M,2018-03-05,105916,Marton Fucsovics,HUN,104678,Viktor Troicki,SRB,36,1122,205,247
Indian Wells Masters,Hard,M,2018-03-05,105065,Tim Smyczek,USA,111513,Laslo Djere,SRB,164,318,93,621
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104468,Gilles Simon,FRA,55,903,30,1370
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,105051,Matthew Ebden,AUS,29,1400,46,1001
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,111815,Cameron Norrie,GBR,77,691,90,627
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,103607,Victor Estrella,DOM,56,895,278,138
Indian Wells Masters,Hard,M,2018-03-05,105815,Tennys Sandgren,USA,105932,Nikoloz Basilashvili,GEO,61,814,21,1795
Indian Wells Masters,Hard,M,2018-03-05,200282,Alex De Minaur,AUS,105526,Jan Lennard Struff,GER,31,1298,57,875
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,104022,Mikhail Youzhny,RUS,44,1017,0,0
Indian Wells Masters,Hard,M,2018-03-05,200000,Felix Auger Aliassime,CAN,105577,Vasek Pospisil,CAN,108,527,70,716
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,105376,Peter Gojowczyk,GER,236,205,59,855
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106415,Yoshihito Nishioka,JPN,124,460,75,701
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,103917,Nicolas Mahut,FRA,137,420,190,270
Indian Wells Masters,Hard,M,2018-03-05,104999,Mischa Zverev,GER,105062,Mikhail Kukushkin,KAZ,69,750,53,935
Indian Wells Masters,Hard,M,2018-03-05,124014,Ernesto Escobedo,USA,126207,Frances Tiafoe,USA,187,272,39,1080
Indian Wells Masters,Hard,M,2018-03-05,105341,Thomas Fabbiano,ITA,105614,Bradley Klahn,USA,101,573,76,699
Indian Wells Masters,Hard,M,2018-03-05,105539,Evgeny Donskoy,RUS,111575,Karen Khachanov,RUS,97,594,11,2835
Indian Wells Masters,Hard,M,2018-03-05,106044,Nicolas Kicker,ARG,106210,Jiri Vesely,CZE,178,285,89,629
Indian Wells Masters,Hard,M,2018-03-05,106421,Daniil Medvedev,RUS,105449,Steve Johnson,USA,16,1977,33,1190
Indian Wells Masters,Hard,M,2018-03-05,104547,Horacio Zeballos,ARG,105216,Yuichi Sugita,JPN,173,300,145,370
Indian Wells Masters,Hard,M,2018-03-05,111577,Jared Donaldson,USA,105960,Evan King,USA,111,520,286,134
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105385,Donald Young,USA,12,2480,248,183
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,124187,Reilly Opelka,USA,49,974,99,590
Indian Wells Masters,Hard,M,2018-03-05,104269,Fernando Verdasco,ESP,105550,Guido Pella,ARG,28,1410,58,860
Indian Wells Masters,Hard,M,2018-03-05,126774,Stefanos Tsitsipas,GRE,105430,Radu Albot,MDA,15,2095,98,592
Indian Wells Masters,Hard,M,2018-03-05,133430,Denis Shapovalov,CAN,105575,Ricardas Berankis,LTU,27,1440,116,507
Indian Wells Masters,Hard,M,2018-03-05,105583,Dusan Lajovic,SRB,105041,Lukas Lacko,SVK,48,985,114,514
Indian Wells Masters,Hard,M,2018-03-05,109739,Maximilian Marterer,GER,103333,Ivo Karlovic,CRO,74,706,100,589
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,103898,Julien Benneteau,FRA,40,1050,0,0
Indian Wells Masters,Hard,M,2018-03-05,105166,Peter Polansky,CAN,105657,Marius Copil,ROU,119,482,60,823
Indian Wells Masters,Hard,M,2018-03-05,106283,Mitchell Krueger,USA,105332,Benoit Paire,FRA,228,216,52,935
Indian Wells Masters,Hard,M,2018-03-05,105643,Federico Delbonis,ARG,105992,Ryan Harrison,USA,80,678,62,810
Indian Wells Masters,Hard,M,2018-03-05,105227,Marin Cilic,CRO,105916,Marton Fucsovics,HUN,7,4250,36,1122
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105065,Tim Smyczek,USA,34,1125,164,318
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104180,Gilles Muller,LUX,55,903,138,413
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,104545,John Isner,USA,29,1400,10,3155
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,104925,Novak Djokovic,SRB,77,691,1,9045
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,105074,Ruben Bemelmans,BEL,56,895,117,496
Indian Wells Masters,Hard,M,2018-03-05,103970,David Ferrer,ESP,105815,Tennys Sandgren,USA,125,460,61,814
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,200282,Alex De Minaur,AUS,5,5300,31,1298
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,100644,Alexander Zverev,GER,44,1017,4,6385
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,200000,Felix Auger Aliassime,CAN,18,1855,108,527
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,106378,Kyle Edmund,GBR,236,205,14,2150
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106043,Diego Schwartzman,ARG,124,460,17,1880
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,106298,Lucas Pouille,FRA,137,420,32,1245
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,104999,Mischa Zverev,GER,51,955,69,750
