tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,winner_rank,winner_points,loser_rank,loser_points
Indian Wells Masters,Hard,M,2019-03-04,105077,Albert Ramos,ESP,106000,Damir Dzumhur,BIH,41,1130,93,594
Indian Wells Masters,Hard,M,2019-03-04,103333,Ivo Karlovic,CRO,105051,Matthew Ebden,AUS,95,586,244,195
Indian Wells Masters,Hard,M,2019-03-04,105432,Prajnesh Gunneswaran,IND,105332,Benoit Paire,FRA,124,442,24,1538
Indian Wells Masters,Hard,M,2019-03-04,104291,Malek Jaziri,TUN,105614,Bradley Klahn,USA,201,251,135,415
Indian Wells Masters,Hard,M,2019-03-04,111442,Jordan Thompson,AUS,105643,Federico Delbonis,ARG,63,878,76,732
Indian Wells Masters,Hard,M,2019-03-04,105373,Martin Klizan,SVK,104999,Mischa Zverev,GER,141,373,281,144
Indian Wells Masters,Hard,M,2019-03-04,105526,Jan Lennard Struff,GER,105357,John Millman,AUS,35,1245,48,1026
Indian Wells Masters,Hard,M,2019-03-04,106218,Marcos Giron,USA,104871,Jeremy Chardy,FRA,102,574,51,990
Indian Wells Masters,Hard,M,2019-03-04,105023,Sam Querrey,USA,126610,Matteo Berrettini,ITA,44,1100,8,2870
Indian Wells Masters,Hard,M,2019-03-04,200000,Felix Auger Aliassime,CAN,111815,Cameron Norrie,GBR,21,1636,53,975
Indian Wells Masters,Hard,M,2019-03-04,106415,Yoshihito Nishioka,JPN,106045,Denis Kudla,USA,73,764,113,491
Indian Wells Masters,Hard,M,2019-03-04,105819,Guido Andreozzi,ARG,125802,Ilya Ivashka,BLR,132,421,131,422
Indian Wells Masters,Hard,M,2019-03-04,109739,Maximilian Marterer,GER,200005,Ugo Humbert,FRA,239,198,57,912
Indian Wells Masters,Hard,M,2019-03-04,105173,Adrian Mannarino,FRA,105815,Tennys Sandgren,USA,43,1111,68,803
Indian Wells Masters,Hard,M,2019-03-04,128034,Hubert Hurkacz,POL,105385,Donald Young,USA,37,1198,230,210
Indian Wells Masters,Hard,M,2019-03-04,105449,Steve Johnson,USA,126203,Taylor Fritz,USA,85,630,32,1315
Indian Wells Masters,Hard,M,2019-03-04,105583,Dusan Lajovic,SRB,106121,Taro Daniel,JPN,34,1296,110,501
Indian Wells Masters,Hard,M,2019-03-04,105430,Radu Albot,MDA,105657,Marius Copil,ROU,46,1067,153,344
Indian Wells Masters,Hard,M,2019-03-04,111797,Nicolas Jarry,CHI,126207,Frances Tiafoe,USA,77,695,47,1050
Indian Wells Masters,Hard,M,2019-03-04,104527,Stan Wawrinka,SUI,105554,Daniel Evans,GBR,16,2000,42,1124
Indian Wells Masters,Hard,M,2019-03-04,105376,Peter Gojowczyk,GER,104312,Andreas Seppi,ITA,117,473,72,776
Indian Wells Masters,Hard,M,2019-03-04,200615,Alexei Popyrin,AUS,144719,Jaume Munar,ESP,97,585,86,628
Indian Wells Masters,Hard,M,2019-03-04,106109,Alex Bolt,AUS,105208,Ernests Gulbis,LAT,159,328,226,216
Indian Wells Masters,Hard,M,2019-03-04,104898,Robin Haase,NED,104797,Denis Istomin,UZB,162,316,177,288
Indian Wells Masters,Hard,M,2019-03-04,103852,Feliciano Lopez,ESP,104607,Tomas Berdych,CZE,62,888,0,0
Indian Wells Masters,Hard,M,2019-03-04,111456,Mackenzie McDonald,USA,105311,Joao Sousa,POR,129,425,60,891
Indian Wells Masters,Hard,M,2019-03-04,105936,Filip Krajinovic,SRB,105062,Mikhail Kukushkin,KAZ,40,1148,67,816
Indian Wells Masters,Hard,M,2019-03-04,106148,Roberto Carballes Baena,ESP,105992,Ryan Harrison,USA,80,664,302,131
Indian Wells Masters,Hard,M,2019-03-04,111577,Jared Donaldson,USA,105147,Tatsuma Ito,JPN,720,25,147,362
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,104545,John Isner,USA,3,6590,19,1770
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,200000,Felix Auger Aliassime,CAN,19,1770,21,1636
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,133430,Denis Shapovalov,CAN,3,6590,15,2050
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,105138,Roberto Bautista Agut,ESP,19,1770,9,2540
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,106432,Borna Coric,CRO,21,1636,28,1415
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,104731,Kevin Anderson,RSA,3,6590,91,610
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,126207,Frances Tiafoe,USA,15,2050,47,1050
Miami Masters,Hard,M,2019-03-18,105138,Roberto Bautista Agut,ESP,104925,Novak Djokovic,SRB,9,2540,2,9145
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,106378,Kyle Edmund,GBR,19,1770,69,800
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,105932,Nikoloz Basilashvili,GEO,21,1636,26,1450
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,106401,Nick Kyrgios,AUS,28,1415,30,1395
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,111442,Jordan Thompson,AUS,91,610,63,878
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,106421,Daniil Medvedev,RUS,3,6590,5,5705
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,126774,Stefanos Tsitsipas,GRE,15,2050,6,5300
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,105676,David Goffin,BEL,47,1050,11,2335
Miami Masters,Hard,M,2019-03-18,104925,Novak Djokovic,SRB,105643,Federico Delbonis,ARG,2,9145,76,732
Miami Masters,Hard,M,2019-03-18,105138,Roberto Bautista Agut,ESP,104926,Fabio Fognini,ITA,9,2540,12,2290
Miami Masters,Hard,M,2019-03-18,106378,Kyle Edmund,GBR,105683,Milos Raonic,CAN,69,800,31,1350
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,105077,Albert Ramos,ESP,19,1770,41,1130
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,128034,Hubert Hurkacz,POL,21,1636,37,1198
Miami Masters,Hard,M,2019-03-18,105932,Nikoloz Basilashvili,GEO,104898,Robin Haase,NED,26,1450,162,316
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,104871,Jeremy Chardy,FRA,28,1415,51,990
Miami Masters,Hard,M,2019-03-18,106401,Nick Kyrgios,AUS,105583,Dusan Lajovic,SRB,30,1395,34,1296
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,105311,Joao Sousa,POR,91,610,60,891
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,105777,Grigor Dimitrov,BUL,63,878,20,1747
Miami Masters,Hard,M,2019-03-18,106421,Daniil Medvedev,RUS,124187,Reilly Opelka,USA,5,5705,36,1243
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB,3,6590,40,1148
Miami Masters,Hard,M,2019-03-18,126774,Stefanos Tsitsipas,GRE,104919,Leonardo Mayer,ARG,6,5300,92,603
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,126094,Andrey Rublev,RUS,15,2050,23,1584
Miami Masters,Hard,M,2019-03-18,105676,David Goffin,BEL,106065,Marco Cecchinato,ITA,11,2335,71,780
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,103970,David Ferrer,ESP,47,1050,0,0
Miami Masters,Hard,M,2019-03-18,104925,Novak Djokovic,SRB,106071,Bernard Tomic,AUS,2,9145,185,273
Miami Masters,Hard,M,2019-03-18,105643,Federico Delbonis,ARG,105357,John Millman,AUS,76,732,48,1026
Miami Masters,Hard,M,2019-03-18,105138,Roberto Bautista Agut,ESP,104386,Janko Tipsarevic,SRB,9,2540,219,225
Miami Masters,Hard,M,2019-03-18,104926,Fabio Fognini,ITA,105819,Guido Andreozzi,ARG,12,2290,132,421
Miami Masters,Hard,M,2019-03-18,105683,Milos Raonic,CAN,109739,Maximilian Marterer,GER,31,1350,239,198
Miami Masters,Hard,M,2019-03-18,106378,Kyle Edmund,GBR,125802,Ilya Ivashka,BLR,69,800,131,422
Miami Masters,Hard,M,2019-03-18,105077,Albert Ramos,ESP,106298,Lucas Pouille,FRA,41,1130,22,1600
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,132283,Lorenzo Sonego,ITA,19,1770,52,990
Miami Masters,Hard,M,2019-03-18,128034,Hubert Hurkacz,POL,106233,Dominic Thiem,AUT,37,1198,4,5825
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,105916,Marton Fucsovics,HUN,21,1636,70,790
Miami Masters,Hard,M,2019-03-18,105932,Nikoloz Basilashvili,GEO,104999,Mischa Zverev,GER,26,1450,281,144
Miami Masters,Hard,M,2019-03-18,104898,Robin Haase,NED,144750,Lloyd Harris,RSA,162,316,99,576
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,106148,Roberto Carballes Baena,ESP,28,1415,80,664
Miami Masters,Hard,M,2019-03-18,104871,Jeremy Chardy,FRA,104468,Gilles Simon,FRA,51,990,55,955
Miami Masters,Hard,M,2019-03-18,106401,Nick Kyrgios,AUS,122330,Alexander Bublik,KAZ,30,1395,56,919
Miami Masters,Hard,M,2019-03-18,105583,Dusan Lajovic,SRB,105453,Kei Nishikori,JPN,34,1296,13,2180
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,144719,Jaume Munar,ESP,91,610,86,628
Miami Masters,Hard,M,2019-03-18,105311,Joao Sousa,POR,105449,Steve Johnson,USA,60,891,85,630
Miami Masters,Hard,M,2019-03-18,105777,Grigor Dimitrov,BUL,103852,Feliciano Lopez,ESP,20,1747,62,888
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,111575,Karen Khachanov,RUS,63,878,17,1840
Miami Masters,Hard,M,2019-03-18,106421,Daniil Medvedev,RUS,105173,Adrian Mannarino,FRA,5,5705,43,1111
Miami Masters,Hard,M,2019-03-18,124187,Reilly Opelka,USA,106043,Diego Schwartzman,ARG,36,1243,14,2125
Miami Masters,Hard,M,2019-03-18,105936,Filip Krajinovic,SRB,104527,Stan Wawrinka,SUI,40,1148,16,2000
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,105430,Radu Albot,MDA,3,6590,46,1067
Miami Masters,Hard,M,2019-03-18,126774,Stefanos Tsitsipas,GRE,111456,Mackenzie McDonald,USA,6,5300,129,425
Miami Masters,Hard,M,2019-03-18,104919,Leonardo Mayer,ARG,105550,Guido Pella,ARG,92,603,25,1530
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,105554,Daniel Evans,GBR,15,2050,42,1124
Miami Masters,Hard,M,2019-03-18,126094,Andrey Rublev,RUS,105227,Marin Cilic,CRO,23,1584,39,1165
Miami Masters,Hard,M,2019-03-18,106065,Marco Cecchinato,ITA,106000,Damir Dzumhur,BIH,71,780,93,594
Miami Masters,Hard,M,2019-03-18,105676,David Goffin,BEL,104665,Pablo Andujar,ESP,11,2335,64,867
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,200175,Miomir Kecmanovic,SRB,47,1050,59,901
Miami Masters,Hard,M,2019-03-18,103970,David Ferrer,ESP,100644,Alexander Zverev,GER,0,0,7,3345
Miami Masters,Hard,M,2019-03-18,106071,Bernard Tomic,AUS,106329,Thiago Monteiro,BRA,185,273,89,616
Miami Masters,Hard,M,2019-03-18,105643,Federico Delbonis,ARG,105376,Peter Gojowczyk,GER,76,732,117,473
Miami Masters,Hard,M,2019-03-18,104386,Janko Tipsarevic,SRB,105614,Bradley Klahn,USA,219,225,135,415
Miami Masters,Hard,M,2019-03-18,105819,Guido Andreozzi,ARG,105062,Mikhail Kukushkin,KAZ,132,421,67,816
Miami Masters,Hard,M,2019-03-18,109739,Maximilian Marterer,GER,126203,Taylor Fritz,USA,239,198,32,1315
Miami Masters,Hard,M,2019-03-18,125802,Ilya Ivashka,BLR,105341,Thomas Fabbiano,ITA,131,422,114,482
Miami Masters,Hard,M,2019-03-18,105077,Albert Ramos,ESP,105657,Marius Copil,ROU,41,1130,153,344
Miami Masters,Hard,M,2019-03-18,132283,Lorenzo Sonego,ITA,105373,Martin Klizan,SVK,52,990,141,373
Miami Masters,Hard,M,2019-03-18,128034,Hubert Hurkacz,POL,126610,Matteo Berrettini,ITA,37,1198,8,2870
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,134770,Casper Ruud,NOR,21,1636,54,956
Miami Masters,Hard,M,2019-03-18,104999,Mischa Zverev,GER,200095,Nicola Kuhn,ESP,281,144,214,232
Miami Masters,Hard,M,2019-03-18,104898,Robin Haase,NED,105041,Lukas Lacko,SVK,162,316,183,280
Miami Masters,Hard,M,2019-03-18,106148,Roberto Carballes Baena,ESP,106045,Denis Kudla,USA,80,664,113,491
Miami Masters,Hard,M,2019-03-18,104871,Jeremy Chardy,FRA,111797,Nicolas Jarry,CHI,51,990,77,695
Miami Masters,Hard,M,2019-03-18,122330,Alexander Bublik,KAZ,105815,Tennys Sandgren,USA,56,919,68,803
Miami Masters,Hard,M,2019-03-18,105583,Dusan Lajovic,SRB,104655,Pablo Cuevas,URU,34,1296,45,1097
Miami Masters,Hard,M,2019-03-18,144719,Jaume Munar,ESP,105432,Prajnesh Gunneswaran,IND,86,628,124,442
Miami Masters,Hard,M,2019-03-18,105311,Joao Sousa,POR,202358,Chun Hsin Tseng,TPE,60,891,305,131
Miami Masters,Hard,M,2019-03-18,103852,Feliciano Lopez,ESP,105332,Benoit Paire,FRA,62,888,24,1538
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,111815,Cameron Norrie,GBR,63,878,53,975
Miami Masters,Hard,M,2019-03-18,105173,Adrian Mannarino,FRA,105379,Aljaz Bedene,SLO,43,1111,58,905
Miami Masters,Hard,M,2019-03-18,124187,Reilly Opelka,USA,105526,Jan Lennard Struff,GER,36,1243,35,1245
Miami Masters,Hard,M,2019-03-18,105936,Filip Krajinovic,SRB,105732,Pierre Hugues Herbert,FRA,40,1148,65,865
Miami Masters,Hard,M,2019-03-18,105430,Radu Albot,MDA,105051,Matthew Ebden,AUS,46,1067,244,195
Miami Masters,Hard,M,2019-03-18,111456,Mackenzie McDonald,USA,200005,Ugo Humbert,FRA,129,425,57,912
Miami Masters,Hard,M,2019-03-18,104919,Leonardo Mayer,ARG,144707,Mikael Ymer,SWE,92,603,74,763
Miami Masters,Hard,M,2019-03-18,105554,Daniel Evans,GBR,104291,Malek Jaziri,TUN,42,1124,201,251
Miami Masters,Hard,M,2019-03-18,126094,Andrey Rublev,RUS,106121,Taro Daniel,JPN,23,1584,110,501
Miami Masters,Hard,M,2019-03-18,106000,Damir Dzumhur,BIH,111153,Christopher Eubanks,USA,93,594,228,215
Miami Masters,Hard,M,2019-03-18,104665,Pablo Andujar,ESP,103333,Ivo Karlovic,CRO,64,867,95,586
Miami Masters,Hard,M,2019-03-18,200175,Miomir Kecmanovic,SRB,105208,Ernests Gulbis,LAT,59,901,226,216
Miami Masters,Hard,M,2019-03-18,103970,David Ferrer,ESP,105023,Sam Querrey,USA,0,0,44,1100
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,134770,Casper Ruud,NOR,33,1297,54,956
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,123755,Daniel Elahi Galan,COL,54,956,191,263
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,105023,Sam Querrey,USA,33,1297,44,1100
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,111442,Jordan Thompson,AUS,191,263,63,878
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,104719,Marcel Granollers,ESP,54,956,111,497
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,104386,Janko Tipsarevic,SRB,44,1100,219,225
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,105967,Henri Laaksonen,SUI,33,1297,104,548
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,105449,Steve Johnson,USA,191,263,85,630
Houston,Clay,A,2019-04-08,111442,Jordan Thompson,AUS,105053,Santiago Giraldo,COL,63,878,274,151
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,124187,Reilly Opelka,USA,54,956,36,1243
Houston,Clay,A,2019-04-08,104719,Marcel Granollers,ESP,106071,Bernard Tomic,AUS,111,497,185,273
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,104198,Guillermo Garcia Lopez,ESP,44,1100,144,370
Houston,Clay,A,2019-04-08,104386,Janko Tipsarevic,SRB,111815,Cameron Norrie,GBR,219,225,53,975
Houston,Clay,A,2019-04-08,105967,Henri Laaksonen,SUI,105992,Ryan Harrison,USA,104,548,302,131
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,104871,Jeremy Chardy,FRA,33,1297,51,990
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,103893,Paolo Lorenzi,ITA,191,263,115,480
Houston,Clay,A,2019-04-08,105053,Santiago Giraldo,COL,105614,Bradley Klahn,USA,274,151,135,415
Houston,Clay,A,2019-04-08,111442,Jordan Thompson,AUS,106353,Pedja Krstin,SRB,63,878,246,193
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,106198,Hugo Dellien,BOL,54,956,75,743
Houston,Clay,A,2019-04-08,106071,Bernard Tomic,AUS,106045,Denis Kudla,USA,185,273,113,491
Houston,Clay,A,2019-04-08,104719,Marcel Granollers,ESP,126203,Taylor Fritz,USA,111,497,32,1315
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,106216,Bjorn Fratangelo,USA,44,1100,207,239
Houston,Clay,A,2019-04-08,104198,Guillermo Garcia Lopez,ESP,111511,Noah Rubin,USA,144,370,210,236
Houston,Clay,A,2019-04-08,104386,Janko Tipsarevic,SRB,105815,Tennys Sandgren,USA,219,225,68,803
Houston,Clay,A,2019-04-08,105967,Henri Laaksonen,SUI,111456,Mackenzie McDonald,USA,104,548,129,425
Houston,Clay,A,2019-04-08,105992,Ryan Harrison,USA,103333,Ivo Karlovic,CRO,302,131,95,586
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,104655,Pablo Cuevas,URU,33,1297,45,1097
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,104665,Pablo Andujar,ESP,24,1538,64,867
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,104542,Jo-Wilfried Tsonga,FRA,24,1538,29,1410
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,104468,Gilles Simon,FRA,64,867,55,955
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,144719,Jaume Munar,ESP,24,1538,86,628
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,132283,Lorenzo Sonego,ITA,29,1410,52,990
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,106121,Taro Daniel,JPN,55,955,110,501
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,106210,Jiri Vesely,CZE,64,867,105,544
Marrakech,Clay,A,2019-04-08,144719,Jaume Munar,ESP,100644,Alexander Zverev,GER,86,628,7,3345
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,105732,Pierre Hugues Herbert,FRA,24,1538,65,865
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,106378,Kyle Edmund,GBR,29,1410,69,800
Marrakech,Clay,A,2019-04-08,132283,Lorenzo Sonego,ITA,104898,Robin Haase,NED,52,990,162,316
Marrakech,Clay,A,2019-04-08,106121,Taro Daniel,JPN,104629,Adrian Menendez Maceiras,ESP,110,501,227,216
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,105819,Guido Andreozzi,ARG,55,955,132,421
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,104259,Philipp Kohlschreiber,GER,64,867,79,665
Marrakech,Clay,A,2019-04-08,106210,Jiri Vesely,CZE,106228,Juan Ignacio Londero,ARG,105,544,50,1017
Marrakech,Clay,A,2019-04-08,100644,Alexander Zverev,GER,104797,Denis Istomin,UZB,7,3345,177,288
Marrakech,Clay,A,2019-04-08,144719,Jaume Munar,ESP,105487,Facundo Bagnis,ARG,86,628,137,405
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,105379,Aljaz Bedene,SLO,24,1538,58,905
Marrakech,Clay,A,2019-04-08,105732,Pierre Hugues Herbert,FRA,105341,Thomas Fabbiano,ITA,65,865,114,482
Marrakech,Clay,A,2019-04-08,106378,Kyle Edmund,GBR,200005,Ugo Humbert,FRA,69,800,57,912
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,105649,Cedrik Marcel Stebe,GER,29,1410,165,307
Marrakech,Clay,A,2019-04-08,104898,Robin Haase,NED,104291,Malek Jaziri,TUN,162,316,201,251
Marrakech,Clay,A,2019-04-08,132283,Lorenzo Sonego,ITA,111513,Laslo Djere,SRB,52,990,38,1171
Marrakech,Clay,A,2019-04-08,104629,Adrian Menendez Maceiras,ESP,104269,Fernando Verdasco,ESP,227,216,49,1025
Marrakech,Clay,A,2019-04-08,106121,Taro Daniel,JPN,104999,Mischa Zverev,GER,110,501,281,144
Marrakech,Clay,A,2019-04-08,105819,Guido Andreozzi,ARG,105077,Albert Ramos,ESP,132,421,41,1130
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,106075,Jozef Kovalik,SVK,55,955,139,379
Marrakech,Clay,A,2019-04-08,104259,Philipp Kohlschreiber,GER,200221,Alejandro Davidovich Fokina,ESP,79,665,87,627
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,105643,Federico Delbonis,ARG,64,867,76,732
Marrakech,Clay,A,2019-04-08,106228,Juan Ignacio Londero,ARG,104122,Carlos Berlocq,ARG,50,1017,507,57
Marrakech,Clay,A,2019-04-08,106210,Jiri Vesely,CZE,104926,Fabio Fognini,ITA,105,544,12,2290
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,105583,Dusan Lajovic,SRB,12,2290,34,1296
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,106421,Daniil Medvedev,RUS,34,1296,5,5705
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,104745,Rafael Nadal,ESP,12,2290,1,9985
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,104925,Novak Djokovic,SRB,5,5705,2,9145
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,132283,Lorenzo Sonego,ITA,34,1296,52,990
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,106432,Borna Coric,CRO,12,2290,28,1415
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105550,Guido Pella,ARG,1,9985,25,1530
Monte Carlo Masters,Clay,M,2019-04-15,104925,Novak Djokovic,SRB,126203,Taylor Fritz,USA,2,9145,32,1315
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,126774,Stefanos Tsitsipas,GRE,5,5705,6,5300
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,106233,Dominic Thiem,AUT,34,1296,4,5825
Monte Carlo Masters,Clay,M,2019-04-15,132283,Lorenzo Sonego,ITA,111815,Cameron Norrie,GBR,52,990,53,975
Monte Carlo Masters,Clay,M,2019-04-15,106432,Borna Coric,CRO,105732,Pierre Hugues Herbert,FRA,28,1415,65,865
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,100644,Alexander Zverev,GER,12,2290,7,3345
Monte Carlo Masters,Clay,M,2019-04-15,105550,Guido Pella,ARG,106065,Marco Cecchinato,ITA,25,1530,71,780
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105777,Grigor Dimitrov,BUL,1,9985,20,1747
Monte Carlo Masters,Clay,M,2019-04-15,104925,Novak Djokovic,SRB,104259,Philipp Kohlschreiber,GER,2,9145,79,665
Monte Carlo Masters,Clay,M,2019-04-15,126203,Taylor Fritz,USA,106043,Diego Schwartzman,ARG,32,1315,14,2125
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,105430,Radu Albot,MDA,5,5705,46,1067
Monte Carlo Masters,Clay,M,2019-04-15,126774,Stefanos Tsitsipas,GRE,105062,Mikhail Kukushkin,KAZ,6,5300,67,816
Monte Carlo Masters,Clay,M,2019-04-15,106233,Dominic Thiem,AUT,105373,Martin Klizan,SVK,4,5825,141,373
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,105676,David Goffin,BEL,34,1296,11,2335
Monte Carlo Masters,Clay,M,2019-04-15,111815,Cameron Norrie,GBR,105916,Marton Fucsovics,HUN,53,975,70,790
Monte Carlo Masters,Clay,M,2019-04-15,132283,Lorenzo Sonego,ITA,111575,Karen Khachanov,RUS,52,990,17,1840
Monte Carlo Masters,Clay,M,2019-04-15,105732,Pierre Hugues Herbert,FRA,105453,Kei Nishikori,JPN,65,865,13,2180
Monte Carlo Masters,Clay,M,2019-04-15,106432,Borna Coric,CRO,144719,Jaume Munar,ESP,28,1415,86,628
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,104468,Gilles Simon,FRA,12,2290,55,955
Monte Carlo Masters,Clay,M,2019-04-15,100644,Alexander Zverev,GER,200000,Felix Auger Aliassime,CAN,7,3345,21,1636
Monte Carlo Masters,Clay,M,2019-04-15,105550,Guido Pella,ARG,105227,Marin Cilic,CRO,25,1530,39,1165
Monte Carlo Masters,Clay,M,2019-04-15,106065,Marco Cecchinato,ITA,104527,Stan Wawrinka,SUI,71,780,16,2000
Monte Carlo Masters,Clay,M,2019-04-15,105777,Grigor Dimitrov,BUL,105526,Jan Lennard Struff,GER,20,1747,35,1245
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105138,Roberto Bautista Agut,ESP,1,9985,9,2540
Monte Carlo Masters,Clay,M,2019-04-15,104259,Philipp Kohlschreiber,GER,106121,Taro Daniel,JPN,79,665,110,501
Monte Carlo Masters,Clay,M,2019-04-15,126203,Taylor Fritz,USA,104542,Jo-Wilfried Tsonga,FRA,32,1315,29,1410
Monte Carlo Masters,Clay,M,2019-04-15,106043,Diego Schwartzman,ARG,106378,Kyle Edmund,GBR,14,2125,69,800
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,105311,Joao Sousa,POR,5,5705,60,891
Monte Carlo Masters,Clay,M,2019-04-15,105430,Radu Albot,MDA,105379,Aljaz Bedene,SLO,46,1067,58,905
Monte Carlo Masters,Clay,M,2019-04-15,105062,Mikhail Kukushkin,KAZ,104871,Jeremy Chardy,FRA,67,816,51,990
Monte Carlo Masters,Clay,M,2019-04-15,105373,Martin Klizan,SVK,105643,Federico Delbonis,ARG,141,373,76,732
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,104291,Malek Jaziri,TUN,34,1296,201,251
Monte Carlo Masters,Clay,M,2019-04-15,105676,David Goffin,BEL,105819,Guido Andreozzi,ARG,11,2335,132,421
Monte Carlo Masters,Clay,M,2019-04-15,105916,Marton Fucsovics,HUN,105932,Nikoloz Basilashvili,GEO,70,790,26,1450
Monte Carlo Masters,Clay,M,2019-04-15,111815,Cameron Norrie,GBR,105173,Adrian Mannarino,FRA,53,975,43,1111
